ir,red
108659,97829
108647,97889
108637,97792
108505,97798
108605,97794
108645,97844
108621,97812
108635,97799
108511,97743
108647,97859
108713,97869
108677,97894
108650,97841
108617,97786
108676,97883
108799,97992
108778,97876
108767,97937
108703,97830
108814,97911
108912,98009
108888,97935
108935,98013
108834,97923
108981,97973
109037,98095
109083,98030
109026,98077
109021,97966
109068,98096
109252,98145
109171,98110
109209,98091
109165,98024
109224,98153
109373,98239
109307,98191
109366,98142
109300,98137
109391,98213
109522,98235
109524,98286
109467,98251
109433,98215
109585,98273
109640,98332
109653,98310
109632,98317
109617,98236
109735,98381
109834,98450
109792,98382
109778,98410
109748,98329
109924,98440
109950,98484
109944,98496
109931,98420
109902,98429
110025,98470
110049,98573
110021,98525
110113,98523
110035,98485
110113,98572
110225,98564
110194,98561
110142,98573
110038,98483
110227,98581
110275,98608
110221,98593
110164,98561
110094,98467
110119,98562
110140,98556
110039,98475
109855,98401
109624,98276
109609,98293
109475,98221
109202,98110
108989,97991
108736,97795
108685,97857
108602,97785
108382,97706
108207,97594
108027,97459
108046,97506
107908,97515
107778,97405
107703,97351
107521,97228
107498,97351
107495,97295
107378,97215
107261,97172
107122,97156
107213,97149
107174,97153
107133,97123
107055,97062
106960,97085
107067,97093
107026,97184
107022,97133
106935,97073
106942,97044
107016,97114
107030,97192
107018,97098
106938,97124
106934,97067
107072,97210
107049,97216
107083,97148
106986,97158
107044,97114
107092,97216
107188,97289
107176,97260
107152,97235
107108,97190
107295,97339
107356,97330
107333,97344
107355,97279
107368,97331
107575,97434
107646,97461
107614,97479
107624,97474
107700,97444
107827,97584
107959,97620
107952,97580
107917,97597
107935,97550
108071,97672
108050,97707
108097,97659
108063,97578
108016,97623
108103,97722
108146,97654
108079,97669
108068,97579
108018,97568
108107,97695
108157,97686
108051,97633
108010,97558
107984,97532
108032,97656
108076,97681
107987,97567
107963,97505
107894,97581
108065,97629
108043,97626
107970,97614
107922,97542
107923,97580
107985,97620
107978,97617
107952,97615
107928,97545
107966,97549
108032,97673
108093,97622
108026,97667
108032,97599
108031,97641
108128,97734
108179,97668
108141,97682
108132,97625
108184,97690
108249,97790
108301,97785
108270,97721
108236,97712
108304,97711
108404,97774
108444,97831
108362,97817
108394,97755
108470,97838
108627,97923
108627,97923
108564,97885
108572,97878
108660,97863
108721,98007
108751,97940
108789,97947
108736,97929
108851,98036
108900,98072
108963,98055
108905,98041
108861,97955
109013,98082
109091,98147
109092,98073
109087,98137
109044,98019
109155,98127
109182,98197
109205,98194
109225,98197
109150,98130
109275,98211
109378,98259
109417,98247
109444,98259
109344,98191
109509,98291
109557,98299
109564,98329
109595,98345
109563,98293
109656,98378
109754,98431
109716,98420
109740,98391
109732,98318
109852,98436
109846,98450
109887,98491
109824,98428
109761,98345
109910,98470
109938,98458
109771,98415
109739,98386
109553,98230
109535,98270
109406,98238
109172,98062
108993,97998
108668,97837
108578,97810
108538,97780
108254,97699
108152,97557
107854,97451
107858,97468
107806,97474
107665,97357
107528,97294
107266,97202
107337,97236
107245,97260
107128,97204
107078,97090
106837,97041
106942,97109
106914,97112
106811,97066
106721,97004
106641,96911
106713,97032
106677,97041
106606,96998
106646,96951
106493,96919
106610,97006
106710,97017
106659,96971
106600,97014
106578,96911
106649,97057
106684,97083
106701,97056
106722,97020
106604,96981
106774,97103
106790,97078
106815,97067
106791,97085
106698,97091
106922,97123
106942,97200
106992,97190
106974,97182
106935,97128
107128,97250
107165,97310
107190,97269
107264,97302
107252,97303
107358,97418
107463,97400
107517,97458
107484,97399
107482,97434
107599,97511
107691,97511
107642,97464
107635,97485
107556,97478
107738,97476
107754,97566
107665,97493
107612,97430
107625,97466
107705,97503
107689,97555
107625,97499
107634,97451
107553,97422
107638,97464
107645,97453
107651,97504
107563,97461
107486,97388
107640,97443
107618,97520
107607,97420
107490,97418
107517,97372
107624,97482
107633,97438
107577,97417
107543,97380
107507,97378
107689,97522
107667,97463
107649,97463
107636,97472
107562,97458
107778,97535
107731,97512
107720,97490
107705,97509
107678,97494
107866,97567
107842,97632
107792,97596
107773,97518
107814,97565
107961,97598
107965,97679
108014,97601
107947,97608
107939,97593
108053,97720
108167,97711
108081,97717
108090,97678
108061,97662
108182,97776
108306,97785
108216,97751
108197,97736
108203,97677
108357,97851
108416,97799
108373,97813
108300,97782
108385,97788
108480,97910
108481,97875
108482,97820
108456,97797
108498,97831
108570,97950
108662,97940
108607,97940
108562,97870
108593,97924
108788,98025
108751,98001
108764,98010
108694,97946
108804,98018
108909,98108
108916,98042
108907,98085
108897,97986
108915,98078
109013,98119
109006,98091
109037,98112
108951,98036
108970,98103
109139,98170
109125,98171
109051,98155
108990,98049
109016,98128
109137,98151
108996,98106
108912,98018
108761,97937
108689,97943
108577,97880
108401,97829
108251,97694
108018,97588
107904,97569
107883,97531
107709,97436
107505,97352
107300,97263
107225,97241
107166,97265
107075,97174
106869,97141
106681,96984
106715,97002
106703,97018
106571,96995
106447,96957
106297,96790
106334,96926
106344,96869
106254,96877
106168,96853
106043,96734
106168,96819
106163,96844
106144,96818
106119,96810
105999,96748
106099,96819
106187,96859
106094,96819
106102,96771
106026,96755
106095,96822
106162,96920
106187,96843
106181,96826
106131,96824
106225,96928
106303,96935
106346,96935
106358,96946
106267,96920
106391,96973
106517,97007
106553,97018
106517,97060
106524,96974
106677,97083
106826,97166
106861,97163
106817,97205
106824,97152
106957,97267
107089,97289
107110,97324
107160,97308
107053,97229
107203,97334
107320,97415
107312,97375
107234,97352
107199,97289
107336,97352
107364,97436
107288,97400
107255,97343
107248,97282
107368,97369
107347,97454
107318,97381
107252,97341
107164,97313
107313,97333
107314,97444
107309,97306
107308,97318
107177,97290
107300,97353
107274,97368
107277,97307
107234,97308
107103,97296
107293,97322
107284,97407
107334,97356
107255,97332
107216,97323
107310,97389
107403,97394
107389,97394
107376,97395
107296,97355
107436,97418
107525,97495
107470,97455
107451,97428
107418,97383
107633,97512
107615,97511
107635,97494
107604,97516
107620,97488
107729,97594
107797,97632
107790,97609
107820,97574
107810,97571
107883,97614
107970,97703
107939,97609
107977,97636
107889,97640
108061,97691
108160,97753
108109,97708
108077,97699
108056,97725
108262,97784
108229,97825
108240,97827
108201,97786
108214,97740
108418,97863
108447,97954
108423,97839
108412,97861
108395,97804
108529,97906
108628,97961
108597,97978
108589,97877
108610,97955
108716,98037
108796,98069
108795,97988
108741,98024
108800,97977
108933,98086
108968,98129
108900,98097
108930,98040
109001,98070
109044,98178
109127,98172
109047,98116
109039,98112
109036,98162
109104,98169
109107,98183
109090,98150
108980,98102
108949,98021
108907,98118
108863,97989
108639,97960
108435,97771
108262,97761
108114,97696
108026,97625
107787,97542
107599,97373
107453,97344
107388,97399
107218,97285
107107,97172
106916,97096
106795,97032
106784,97080
106682,97038
106550,96969
106346,96873
106349,96856
106289,96926
106239,96914
106108,96803
106013,96724
106033,96789
106049,96775
106062,96798
105979,96762
105857,96674
105928,96740
105944,96779
105977,96804
105882,96720
105830,96672
105937,96762
105998,96826
105957,96790
105986,96772
105907,96700
105994,96769
106116,96835
106098,96813
106092,96857
106045,96764
106137,96882
106206,96892
106290,96956
106286,96917
106248,96915
106331,96935
106487,97018
106518,97032
106434,97037
106489,96979
106606,97073
106697,97165
106770,97186
106809,97151
106687,97154
106869,97238
106959,97321
106897,97262
106912,97220
106869,97171
107003,97258
106984,97346
107047,97270
107014,97292
106884,97208
106967,97293
107066,97296
106991,97307
106974,97267
106848,97165
106943,97233
106999,97312
106932,97226
106896,97241
106800,97156
106921,97216
106923,97296
106913,97197
106836,97211
106702,97107
106877,97195
106926,97274
106860,97254
106792,97210
106711,97104
106847,97165
106897,97272
106856,97192
106821,97226
106729,97162
106789,97219
106918,97282
106861,97222
106914,97242
106748,97181
106902,97229
107037,97302
107006,97281
106939,97294
106930,97192
107039,97335
107117,97353
107102,97354
107123,97327
107015,97308
107181,97409
107239,97375
107252,97399
107232,97405
107146,97338
107329,97443
107317,97517
107332,97405
107377,97431
107295,97392
107416,97478
107497,97584
107486,97493
107462,97529
107368,97462
107546,97541
107607,97559
107616,97595
107574,97550
107563,97531
107644,97644
107726,97633
107736,97624
107728,97608
107708,97579
107790,97635
107853,97699
107889,97690
107803,97707
107773,97614
107935,97740
108032,97755
107965,97748
107955,97722
107966,97678
108047,97768
108140,97857
108071,97777
108099,97767
108036,97777
108174,97872
108165,97858
108163,97843
108061,97771
108025,97734
108154,97796
108104,97767
107981,97703
107863,97640
107697,97516
107671,97583
107479,97528
107330,97399
107183,97309
106964,97186
106900,97260
106769,97149
106621,97109
106440,97027
106249,96915
106201,96906
106172,96892
105942,96806
105775,96750
105695,96653
105688,96704
105654,96704
105476,96598
105404,96528
105325,96522
105381,96564
105283,96577
105265,96505
105141,96482
105123,96468
105167,96496
105213,96500
105178,96497
105048,96444
105092,96441
105144,96524
105162,96524
105134,96536
105130,96451
105147,96525
105296,96524
105333,96619
105256,96573
105293,96529
105258,96581
105424,96622
105428,96655
105457,96597
105442,96614
105497,96625
105579,96750
105696,96736
105618,96736
105649,96709
105712,96777
105881,96888
105912,96897
105961,96835
105945,96807
106042,96868
106184,97022
106240,97032
106186,97012
106214,96965
106252,96947
106424,97078
106362,97083
106436,97029
106336,97058
106450,97039
106492,97129
106526,97127
106479,97055
106437,97031
106433,97059
106595,97180
106583,97075
106506,97099
106442,96999
106481,97083
106594,97140
106554,97088
106499,97093
106421,97007
106515,97063
106586,97138
106527,97081
106544,97124
106476,96994
106540,97093
106576,97109
106608,97167
106591,97090
106477,97080
106622,97132
106627,97151
106640,97133
106634,97196
106610,97053
106655,97183
106809,97249
106763,97216
106779,97238
106653,97181
106849,97245
106889,97320
106936,97290
106924,97317
106868,97205
107006,97320
107041,97330
107091,97385
107131,97343
107026,97331
107144,97378
107192,97431
107248,97462
107203,97445
107134,97411
107281,97441
107412,97493
107319,97514
107404,97475
107295,97465
107447,97568
107504,97570
107514,97578
107532,97524
107443,97550
107624,97550
107708,97651
107660,97648
107684,97619
107617,97559
107693,97664
107814,97689
107768,97698
107789,97682
107746,97615
107899,97774
107968,97764
107985,97803
107996,97763
107880,97722
108027,97753
108130,97871
108125,97794
108048,97854
108003,97771
108148,97842
108238,97860
108140,97880
108213,97847
108060,97793
108154,97866
108255,97894
108175,97854
108099,97794
107954,97702
107944,97767
107898,97723
107695,97609
107495,97540
107313,97360
107227,97416
107167,97340
106970,97263
106789,97191
106546,97039
106540,97106
106481,97001
106244,96959
106116,96891
105934,96760
105983,96801
105856,96821
105784,96716
105608,96660
105487,96598
105544,96610
105474,96674
105391,96611
105320,96523
105260,96457
105307,96541
105320,96600
105251,96553
105184,96454
105124,96497
105271,96515
105209,96585
105236,96522
105149,96469
105142,96481
105218,96576
105289,96615
105320,96559
105249,96512
105250,96512
105341,96627
105452,96634
105446,96619
105432,96595
105407,96597
105585,96705
105631,96748
105613,96740
105585,96706
105639,96710
105770,96849
105872,96852
105840,96878
105947,96838
105927,96873
106079,96975
106203,96968
106189,97008
106205,97013
106232,96939
106297,97087
106444,97116
106368,97036
106330,97049
106374,97037
106432,97120
106496,97178
106499,97085
106458,97044
106417,97086
106497,97136
106509,97143
106552,97131
106442,97092
106480,97060
106528,97137
106532,97132
106506,97154
106471,97011
106474,97072
106497,97144
106531,97159
106528,97087
106438,97059
106470,97083
106564,97157
106588,97130
106533,97131
106487,97071
106549,97069
106564,97158
106626,97145
106607,97154
106525,97088
106601,97194
106735,97205
106691,97251
106674,97208
106709,97182
106722,97215
106843,97316
106864,97271
106870,97298
106825,97254
106910,97283
107057,97357
107020,97365
107073,97378
107060,97294
107119,97382
107176,97442
107235,97412
107222,97485
107240,97391
107268,97447
107381,97501
107424,97556
107390,97536
107396,97481
107431,97523
107512,97628
107539,97594
107618,97590
107476,97558
107621,97627
107745,97658
107757,97689
107740,97684
107721,97621
107779,97673
107880,97744
107920,97794
107950,97711
107904,97690
107958,97791
108094,97861
108137,97797
108088,97823
108108,97787
108197,97889
108299,97925
108356,97933
108315,97885
108281,97887
108429,97932
108499,98048
108466,98008
108483,98005
108405,97931
108535,97996
108560,98054
108558,98054
108561,98074
108521,97972
108630,98044
108654,98086
108590,98041
108465,97933
108301,97847
108321,97866
108258,97848
107983,97718
107858,97643
107566,97503
107504,97485
107440,97444
107174,97350
107081,97280
106825,97136
106837,97152
106725,97166
106557,97055
106498,96970
106303,96936
106343,96905
106266,96941
106175,96873
106034,96837
105975,96768
105974,96817
105969,96875
105885,96798
105882,96794
105765,96673
105780,96796
105894,96772
105774,96780
105784,96748
105702,96695
105779,96819
105897,96807
105803,96822
105885,96810
105756,96763
105973,96844
105975,96843
105949,96824
106027,96840
105936,96820
106053,96928
106146,96949
106159,96933
106200,96930
106155,96943
106360,96988
106427,97100
106418,97117
106482,97081
106409,97047
106617,97193
106737,97187
106756,97258
106835,97206
106821,97220
106966,97365
107052,97344
107065,97405
107153,97326
107098,97367
107176,97433
107271,97506
107249,97471
107232,97409
107220,97371
107284,97504
107324,97496
107320,97461
107259,97426
107256,97414
107325,97489
107392,97466
107299,97402
107292,97444
107199,97344
107327,97466
107322,97435
107314,97440
107248,97371
107176,97381
107306,97398
107273,97467
107311,97424
107217,97380
107195,97343
107291,97441
107357,97430
107319,97404
107305,97407
107241,97426
107367,97452
107445,97518
107406,97451
107402,97452
107369,97435
107450,97539
107490,97590
107516,97515
107452,97529
107494,97526
107592,97619
107647,97583
107644,97635
107651,97528
107607,97597
107802,97675
107778,97707
107824,97667
107801,97664
107784,97636
107942,97766
108047,97803
107970,97778
107973,97689
108001,97738
108090,97824
108171,97827
108141,97845
108149,97792
108161,97824
108287,97933
108381,97893
108302,97942
108326,97863
108300,97896
108510,97958
108479,98007
108524,97992
108437,97919
108503,98020
108623,98034
108664,98085
108698,98066
108639,97979
108697,98106
108773,98140
108865,98182
108822,98137
108859,98107
108953,98131
108988,98248
109060,98250
109014,98218
109032,98228
109062,98225
109221,98326
109258,98288
109215,98258
109160,98235
109238,98331
109295,98365
109362,98390
109294,98314
109166,98281
109255,98294
109245,98348
109224,98311
109026,98168
108849,98083
108774,98012
108596,98013
108422,97866
108223,97780
108008,97666
107801,97615
107755,97629
107612,97481
107456,97406
107199,97306
107155,97328
107097,97287
106992,97242
106910,97187
106739,97062
106756,97119
106691,97147
106612,97114
106584,97041
106403,96955
106489,97010
106450,97067
106454,97011
106365,96989
106271,96952
106311,96985
106438,97042
106363,96993
106311,96977
106313,96918
106373,97041
106410,97085
106417,97024
106442,97020
106334,97011
106454,97040
106585,97153
106555,97099
106489,97120
106508,97080
106632,97129
106756,97251
106757,97249
106762,97186
106690,97173
106863,97242
107041,97357
106992,97314
107025,97375
107056,97287
107194,97426
107319,97509
107347,97503
107415,97519
107320,97482
107533,97562
107663,97667
107640,97640
107654,97565
107573,97586
107743,97658
107746,97690
107726,97643
107705,97656
107674,97589
107757,97651
107757,97670
107779,97634
107768,97609
107589,97571
107789,97661
107743,97617
107731,97650
107713,97565
107549,97532
107714,97599
107710,97648
107668,97617
107666,97615
107543,97529
107730,97592
107724,97657
107657,97603
107701,97626
107640,97537
107705,97644
107816,97648
107797,97661
107786,97611
107696,97582
107869,97678
107924,97751
107906,97738
107936,97636
107831,97666
108030,97726
108094,97782
108038,97784
108024,97730
108014,97762
108206,97790
108249,97898
108253,97874
108263,97807
108263,97830
108345,97892
108470,97968
108443,97911
108418,97909
108428,97920
108601,98039
108640,97999
108597,98035
108591,98014
108579,97967
108742,98098
108822,98064
108742,98097
108798,98066
108730,98066
108851,98134
108958,98183
108969,98184
108890,98118
108902,98145
109044,98158
109122,98222
109108,98234
109029,98192
109089,98205
109170,98291
109297,98287
109246,98302
109202,98286
109197,98240
109318,98358
109426,98402
109354,98352
109417,98361
109375,98338
109543,98475
109601,98428
109544,98472
109580,98398
109576,98438
109658,98509
109702,98577
109717,98469
109629,98491
109674,98454
109799,98535
109762,98573
109728,98505
109714,98485
109640,98470
109668,98481
109695,98459
109537,98411
109321,98277
109212,98247
109127,98172
108905,98128
108669,97974
108448,97827
108280,97737
108151,97725
107992,97682
107883,97578
107687,97494
107532,97459
107542,97480
107403,97373
107283,97378
107139,97203
107066,97195
107105,97313
106981,97257
106958,97217
106815,97121
106753,97142
106838,97176
106844,97211
106752,97141
106665,97053
106736,97146
106780,97133
106783,97145
106797,97186
106716,97138
106762,97172
106836,97257
106807,97255
106812,97198
106816,97149
106849,97172
106949,97314
107010,97265
106937,97315
106919,97215
107048,97296
107114,97402
107172,97356
107118,97384
107138,97320
107245,97397
107331,97480
107345,97461
107439,97499
107415,97480
107503,97515
107675,97620
107690,97679
107719,97686
107742,97597
107816,97701
107919,97722
107968,97743
107959,97753
107861,97701
108035,97747
108035,97806
108068,97830
108010,97771
107980,97676
107998,97720
108089,97844
108061,97806
107988,97696
107950,97637
107984,97761
107995,97758
108014,97758
107903,97722
107871,97664
107938,97732
107946,97746
107923,97746
107892,97653
107808,97592
107879,97730
107925,97742
107913,97714
107875,97660
107772,97658
107928,97667
107941,97744
107942,97696
107919,97735
107860,97626
107921,97691
108040,97831
107996,97713
107969,97763
107944,97685
108088,97763
108108,97843
108049,97779
108106,97769
108001,97737
108177,97823
108151,97861
108188,97889
108099,97842
108070,97750
108199,97895
108300,97899
108226,97894
108237,97862
108162,97800
108257,97882
108360,97990
108373,97908
108290,97924
108244,97831
108350,97969
108379,97975
108400,97976
108347,97914
108291,97916
108419,97965
108492,98015
108460,98012
108396,97958
108385,97934
108493,97991
108488,98073
108529,97997
108546,98017
108442,97921
108524,98059
108645,98077
108591,98034
108605,98038
108559,98033
108678,98049
108726,98154
108737,98136
108699,98113
108671,98049
108753,98087
108799,98200
108755,98152
108829,98129
108729,98113
108874,98170
108916,98244
108834,98185
108841,98130
