ir,red
106910,97616
106924,97628
106902,97619
106904,97629
106887,97592
106909,97629
106878,97618
106918,97582
106896,97607
106927,97630
106919,97627
106969,97618
106978,97646
107024,97619
107010,97664
107023,97670
107074,97685
107065,97651
107129,97719
107133,97717
107195,97729
107221,97745
107259,97765
107260,97763
107317,97774
107363,97785
107383,97801
107441,97823
107459,97840
107516,97847
107546,97882
107592,97913
107624,97922
107670,97919
107716,97938
107743,97954
107783,97987
107814,97980
107884,97979
107923,98028
107964,98030
108019,98027
108025,98063
108061,98077
108091,98080
108173,98113
108215,98144
108223,98133
108271,98134
108290,98168
108335,98176
108363,98186
108425,98215
108429,98212
108502,98248
108526,98245
108536,98276
108587,98264
108623,98299
108667,98288
108699,98313
108700,98336
108754,98351
108822,98385
108823,98351
108833,98399
108885,98401
108873,98403
108906,98418
108932,98421
108979,98422
109005,98448
109031,98461
109049,98440
109056,98466
109081,98465
109140,98468
109112,98492
109153,98500
109178,98516
109204,98512
109260,98525
109251,98541
109264,98538
109289,98541
109314,98545
109371,98589
109375,98558
109421,98601
109423,98590
109451,98618
109462,98631
109507,98628
109530,98649
109568,98659
109615,98682
109634,98688
109644,98687
109686,98693
109702,98709
109710,98726
109750,98711
109769,98758
109761,98728
109816,98740
109805,98761
109798,98733
109830,98758
109791,98727
109755,98706
109678,98669
109562,98623
109404,98563
109242,98515
109025,98396
108825,98298
108612,98214
108400,98146
108207,98094
108047,97985
107862,97930
107690,97866
107531,97792
107368,97742
107193,97672
107050,97610
106905,97570
106776,97517
106654,97469
106552,97416
106460,97407
106397,97376
106316,97340
106240,97323
106214,97300
106158,97303
106127,97281
106067,97279
106056,97279
106028,97275
106044,97240
106043,97288
106020,97283
106039,97283
106030,97282
106035,97300
106041,97297
106053,97307
106088,97310
106083,97323
106079,97316
106101,97319
106118,97340
106128,97347
106133,97324
106165,97348
106129,97314
106149,97331
106137,97351
106171,97351
106175,97361
106167,97367
106218,97362
106223,97364
106246,97369
106304,97420
106302,97408
106327,97424
106396,97448
106445,97462
106471,97488
106529,97498
106567,97548
106595,97545
106689,97555
106702,97585
106738,97599
106754,97608
106779,97617
106792,97595
106806,97629
106811,97641
106845,97597
106792,97615
106840,97612
106834,97594
106809,97609
106803,97627
106802,97631
106789,97635
106779,97618
106774,97600
106784,97628
106744,97579
106759,97595
106764,97619
106734,97601
106756,97578
106757,97579
106707,97588
106745,97593
106749,97604
106753,97584
106778,97618
106769,97607
106776,97620
106797,97639
106826,97612
106861,97645
106843,97648
106855,97659
106897,97673
106922,97657
106940,97710
106958,97699
106986,97701
107037,97727
107021,97732
107040,97733
107067,97747
107106,97765
107130,97762
107144,97776
107197,97801
107208,97792
107231,97800
107284,97843
107312,97825
107324,97851
107351,97858
107412,97881
107422,97893
107444,97888
107478,97929
107506,97911
107550,97938
107560,97932
107599,97959
107643,97959
107641,97953
107681,98021
107706,97987
107739,97998
107801,98025
107812,98033
107821,98041
107863,98055
107890,98055
107880,98073
107938,98072
107940,98079
107969,98096
108005,98081
108010,98104
108008,98127
108050,98119
108078,98134
108096,98131
108107,98164
108131,98145
108153,98158
108170,98160
108189,98165
108205,98180
108204,98179
108292,98203
108266,98205
108292,98210
108303,98218
108338,98236
108373,98253
108378,98243
108409,98238
108441,98269
108458,98261
108480,98318
108517,98274
108525,98316
108560,98302
108586,98312
108612,98313
108641,98347
108654,98358
108710,98394
108704,98378
108723,98385
108763,98381
108789,98397
108837,98394
108818,98426
108838,98460
108842,98423
108835,98427
108808,98403
108749,98383
108667,98354
108594,98307
108438,98273
108305,98180
108141,98108
107980,98038
107810,97976
107641,97921
107493,97842
107296,97787
107196,97717
107029,97668
106838,97595
106708,97544
106590,97497
106468,97441
106348,97413
106220,97347
106144,97313
106014,97299
105970,97275
105897,97247
105866,97223
105828,97236
105777,97196
105749,97202
105761,97180
105725,97195
105705,97184
105709,97195
105702,97198
105686,97175
105723,97202
105716,97198
105739,97202
105750,97218
105775,97207
105805,97243
105771,97257
105790,97223
105854,97246
105857,97262
105867,97272
105881,97276
105897,97287
105920,97271
105960,97267
105938,97282
105940,97302
105965,97307
105990,97322
105993,97314
106036,97338
106083,97340
106077,97337
106160,97392
106167,97401
106239,97417
106268,97451
106338,97455
106376,97477
106404,97494
106482,97543
106504,97510
106557,97546
106560,97574
106569,97579
106603,97589
106656,97598
106645,97611
106665,97578
106675,97592
106676,97603
106697,97619
106681,97602
106703,97621
106686,97610
106709,97618
106685,97603
106671,97596
106687,97602
106675,97599
106677,97580
106683,97587
106696,97610
106686,97586
106669,97610
106671,97597
106700,97603
106691,97622
106704,97618
106709,97620
106742,97629
106759,97643
106746,97638
106818,97652
106792,97664
106822,97652
106866,97682
106885,97663
106937,97705
106926,97724
106972,97712
107021,97752
107057,97765
107076,97764
107123,97758
107115,97802
107169,97825
107224,97805
107248,97843
107272,97843
107319,97854
107362,97882
107386,97880
107437,97886
107471,97915
107486,97946
107527,97951
107575,97984
107597,97965
107641,98012
107685,98007
107716,98007
107760,98027
107770,98055
107843,98035
107871,98073
107883,98084
107926,98085
107965,98100
107977,98089
108022,98119
108050,98149
108068,98158
108100,98146
108156,98178
108160,98186
108215,98214
108217,98227
108245,98229
108272,98248
108293,98218
108287,98261
108343,98255
108367,98259
108375,98252
108391,98296
108423,98303
108406,98306
108478,98302
108481,98298
108529,98340
108515,98321
108557,98338
108569,98364
108597,98359
108612,98372
108610,98344
108663,98373
108643,98381
108697,98384
108692,98386
108716,98409
108735,98410
108753,98397
108758,98421
108818,98423
108788,98427
108849,98448
108825,98448
108876,98482
108887,98483
108937,98486
108942,98507
108958,98496
108997,98508
109026,98518
109054,98541
109070,98558
109120,98560
109128,98582
109144,98576
109216,98574
109233,98618
109253,98616
109304,98649
109362,98647
109369,98632
109410,98660
109446,98678
109490,98714
109518,98705
109541,98722
109565,98740
109582,98733
109628,98737
109680,98766
109681,98780
109644,98790
109664,98737
109593,98733
109526,98687
109438,98669
109291,98592
109136,98524
108902,98430
108714,98337
108472,98261
108299,98187
108068,98111
107919,98039
107743,97956
107575,97907
107382,97808
107227,97774
107065,97700
106900,97657
106797,97581
106621,97536
106505,97481
106402,97445
106320,97418
106233,97388
106133,97379
106106,97332
106048,97331
105982,97306
105957,97302
105948,97293
105900,97303
105878,97295
105881,97311
105891,97304
105846,97295
105863,97321
105918,97284
105904,97297
105907,97294
105932,97321
105953,97326
105916,97349
105963,97351
105998,97363
106010,97357
106032,97350
106019,97370
106058,97384
106042,97373
106091,97399
106098,97404
106099,97400
106102,97407
106110,97415
106136,97428
106162,97426
106160,97413
106220,97442
106240,97488
106289,97448
106329,97518
106366,97535
106409,97532
106455,97568
106490,97578
106541,97586
106597,97633
106598,97613
106658,97620
106713,97631
106713,97677
106752,97653
106777,97666
106747,97663
106792,97679
106775,97687
106819,97686
106822,97714
106834,97693
106852,97682
106819,97696
106844,97701
106854,97704
106841,97671
106842,97722
106840,97703
106893,97687
106813,97715
106852,97726
106856,97721
106870,97700
106861,97707
106883,97701
106903,97712
106901,97720
106881,97711
106935,97739
106902,97736
106945,97749
106968,97749
106947,97769
107003,97763
107059,97796
107027,97797
107111,97793
107141,97824
107140,97836
107215,97849
107227,97864
107243,97886
107297,97870
107320,97896
107352,97890
107371,97930
107422,97934
107449,97942
107488,97963
107535,97976
107524,97994
107602,97989
107608,98036
107640,98040
107672,98071
107713,98057
107754,98063
107796,98079
107821,98091
107862,98077
107895,98127
107893,98132
107961,98146
107978,98168
108014,98168
108048,98184
108068,98204
108134,98205
108151,98235
108196,98242
108220,98251
108217,98273
108290,98272
108301,98302
108348,98302
108386,98326
108372,98324
108455,98346
108490,98345
108485,98356
108530,98361
108543,98386
108569,98383
108598,98407
108618,98398
108679,98412
108694,98436
108716,98458
108719,98458
108781,98449
108776,98451
108813,98454
108857,98489
108838,98476
108909,98507
108917,98516
108948,98514
108945,98526
108992,98521
108988,98538
109043,98579
109013,98562
109106,98584
109114,98588
109121,98600
109169,98626
109183,98623
109214,98638
109237,98650
109271,98650
109292,98672
109313,98682
109327,98671
109356,98674
109400,98699
109427,98704
109437,98726
109459,98709
109488,98735
109503,98750
109554,98757
109594,98759
109595,98774
109628,98788
109661,98805
109705,98819
109658,98840
109718,98823
109789,98836
109800,98881
109829,98886
109868,98877
109919,98890
109939,98910
109973,98907
110009,98951
110032,98927
110089,98980
110107,98984
110179,99005
110197,99010
110240,99036
110270,99033
110311,99042
110343,99044
110374,99083
110387,99071
110397,99088
110418,99091
110406,99092
110356,99050
110342,99041
110220,98992
110114,98954
109911,98877
109735,98781
109511,98693
109262,98588
109050,98493
108798,98404
108578,98325
108399,98221
108212,98181
108017,98101
107877,98038
107685,97984
107531,97918
107401,97860
107257,97811
107103,97746
107010,97708
106909,97694
106810,97661
106710,97620
106657,97585
106588,97586
106517,97551
106518,97539
106445,97547
106445,97526
106416,97546
106387,97554
106402,97544
106422,97543
106397,97539
106430,97538
106414,97567
106451,97565
106441,97573
106468,97573
106488,97605
106498,97589
106517,97609
106542,97630
106578,97628
106585,97617
106601,97644
106631,97641
106641,97668
106638,97654
106674,97692
106673,97676
106698,97668
106713,97695
106743,97698
106763,97683
106811,97726
106832,97741
106881,97758
106892,97770
106958,97780
107000,97805
107067,97827
107085,97845
107137,97861
107187,97866
107230,97911
107241,97902
107296,97916
107289,97917
107328,97940
107341,97928
107371,97943
107363,97945
107372,97966
107390,97938
107410,97982
107380,97959
107405,97950
107384,97952
107398,97973
107390,97919
107383,97957
107350,97945
107372,97924
107363,97956
107377,97940
107349,97942
107382,97930
107349,97945
107353,97952
107364,97950
107349,97930
107379,97967
107379,97926
107407,97952
107400,97946
107415,97972
107439,97978
107446,97983
107500,98002
107468,97999
107540,98027
107540,98006
107586,98041
107594,98048
107626,98073
107664,98061
107691,98091
107725,98111
107756,98102
107797,98120
107836,98150
107845,98166
107909,98176
107950,98202
107975,98204
108018,98213
108061,98203
108091,98256
108127,98254
108155,98276
108207,98291
108230,98308
108265,98307
108303,98331
108313,98341
108372,98358
108396,98372
108437,98375
108443,98393
108486,98406
108538,98409
108560,98431
108595,98430
108629,98469
108652,98459
108696,98480
108692,98493
108746,98510
108771,98522
108819,98538
108840,98542
108883,98545
108870,98559
108947,98556
108927,98577
109001,98591
109000,98605
109044,98601
109103,98653
109093,98630
109123,98647
109168,98658
109210,98655
109197,98665
109241,98663
109241,98706
109293,98704
109329,98720
109313,98743
109362,98726
109391,98752
109409,98747
109429,98761
109450,98756
109465,98772
109499,98802
109512,98803
109529,98823
109590,98792
109574,98818
109603,98825
109623,98839
109657,98844
109671,98845
109706,98858
109708,98871
109732,98866
109783,98897
109790,98890
109806,98918
109852,98911
109882,98924
109902,98931
109941,98932
109941,98941
109968,98959
110012,98968
110014,98980
110074,99002
110103,99038
110111,99022
110182,99039
110215,99041
110209,99054
110273,99065
110301,99099
110314,99104
110362,99120
110417,99111
110417,99143
110479,99147
110509,99164
110529,99157
110573,99177
110611,99206
110616,99215
110664,99206
110674,99229
110653,99240
110645,99219
110619,99202
110545,99171
110424,99132
110332,99087
110171,98999
109922,98899
109747,98799
109484,98738
109241,98596
109022,98535
108789,98451
108582,98374
108410,98316
108252,98262
108093,98163
107959,98100
107811,98058
107655,97966
107525,97949
107375,97904
107284,97849
107197,97810
107098,97781
107015,97758
106935,97748
106880,97725
106853,97701
106787,97673
106761,97681
106747,97695
106744,97688
106686,97659
106733,97685
106693,97676
106723,97687
106702,97678
106726,97691
106750,97705
106740,97725
106751,97719
106809,97747
106839,97738
106862,97770
106889,97756
106916,97788
106901,97778
106959,97812
106972,97792
107014,97813
107023,97833
107034,97824
107082,97842
107117,97852
107139,97859
107158,97866
107191,97891
107239,97899
107268,97935
107349,97972
107368,97964
107447,98007
107487,98010
107576,98037
107569,98049
107668,98081
107691,98083
107712,98124
107743,98118
107803,98132
107815,98140
107836,98144
107854,98153
107859,98153
107871,98155
107853,98147
107854,98150
107823,98134
107838,98150
107828,98162
107842,98138
107856,98129
107839,98105
107847,98130
107806,98122
107820,98116
107771,98120
107785,98140
107801,98127
107766,98113
107813,98130
107776,98112
107766,98132
107797,98127
107798,98122
107812,98139
107821,98144
107847,98157
107858,98152
107908,98169
107869,98159
107926,98187
107934,98181
107995,98210
108018,98197
108051,98249
108060,98231
108086,98238
108155,98282
108193,98279
108199,98283
108246,98313
108254,98325
108318,98325
108333,98322
108406,98385
108412,98371
108418,98403
108486,98415
108534,98426
108550,98416
108595,98445
108630,98438
108644,98469
108726,98505
108731,98499
108797,98535
108812,98534
108855,98556
108891,98569
108894,98566
108948,98588
108997,98602
109009,98618
109054,98631
109084,98639
109085,98657
109152,98653
109147,98680
109182,98696
109228,98716
109249,98726
109315,98737
109303,98718
109369,98742
109389,98756
109433,98799
109458,98794
109496,98788
109496,98788
109524,98817
109525,98814
109576,98836
109604,98845
109634,98839
109659,98837
109687,98883
109743,98883
109706,98904
109753,98912
109779,98916
109815,98915
109833,98925
109886,98940
109873,98933
109907,98946
109920,98968
109964,98941
109963,98974
110008,99001
110033,98985
110081,99012
110086,99009
110095,99027
110127,99016
110136,99019
110137,99050
110190,99060
110191,99070
110234,99052
110232,99080
110260,99092
110295,99099
110335,99108
110339,99105
110398,99101
110397,99134
110425,99149
110464,99133
110493,99160
110537,99186
110551,99214
110620,99200
110609,99221
110660,99218
110682,99258
110750,99264
110775,99253
110790,99292
110830,99278
110866,99317
110890,99299
110933,99344
110955,99363
110973,99349
111005,99391
111030,99368
111049,99370
111010,99360
110961,99349
110902,99299
110767,99250
110645,99178
110452,99099
110268,99049
110012,98922
109741,98848
109540,98763
109295,98622
109045,98539
108875,98474
108680,98393
108563,98351
108410,98297
108260,98229
108123,98185
107949,98105
107832,98063
107688,98018
107608,97985
107517,97934
107432,97918
107343,97871
107269,97850
107251,97851
107154,97846
107142,97844
107115,97820
107087,97816
107097,97823
107074,97822
107110,97786
107045,97802
107108,97836
107103,97827
107122,97860
107125,97838
107154,97865
107160,97876
107210,97858
107232,97904
107242,97913
107286,97927
107291,97945
107350,97932
107359,97961
107380,97973
107404,97965
107469,97971
107484,97992
107490,98015
107551,98012
107575,98044
107606,98060
107667,98085
107737,98110
107784,98101
107821,98131
107858,98166
107906,98185
107974,98216
108035,98238
108105,98257
108157,98265
108191,98296
108205,98309
108260,98297
108281,98332
108276,98324
108337,98324
108336,98322
108331,98346
108305,98336
108323,98337
108318,98334
108296,98320
108301,98311
108278,98339
108277,98305
108281,98294
108268,98308
108263,98306
108231,98272
108244,98279
108257,98299
108232,98294
108199,98275
108222,98293
108234,98286
108197,98285
108224,98271
108235,98295
108229,98309
108272,98295
108233,98301
108284,98323
108307,98317
108329,98319
108350,98338
108379,98326
108357,98357
108439,98369
108449,98376
108477,98401
108500,98399
108544,98420
108536,98426
108586,98467
108651,98448
108679,98508
108707,98494
108735,98519
108786,98511
108830,98554
108871,98547
108912,98565
108955,98595
108992,98602
109032,98634
109019,98641
109115,98638
109134,98646
109172,98686
109233,98698
109275,98726
109321,98743
109327,98742
109373,98746
109409,98772
109440,98782
109482,98799
109517,98798
109588,98814
109581,98837
109642,98839
109650,98841
109716,98878
109716,98878
109758,98907
109801,98899
109833,98921
109877,98944
109850,98940
109907,98945
109948,98970
109992,98979
110000,98998
110040,98987
110063,99035
110063,99004
110104,99022
110151,99047
110165,99030
110183,99072
110204,99062
110242,99084
110238,99084
110297,99120
110316,99096
110345,99104
110344,99126
110353,99119
110412,99128
110422,99157
110451,99156
110460,99158
110483,99158
110506,99165
110543,99173
110544,99198
110582,99194
110609,99200
110620,99227
110638,99243
110666,99239
110698,99236
110734,99268
110761,99279
110755,99280
110806,99287
110844,99290
110897,99295
110885,99321
110954,99351
110967,99326
110989,99334
111034,99397
111086,99377
111081,99401
111152,99404
111173,99437
111214,99429
111248,99475
111287,99468
111272,99478
111356,99481
111380,99498
111413,99551
111449,99499
111479,99535
111486,99550
111537,99568
111552,99570
111520,99571
111507,99550
111469,99505
111411,99465
111314,99442
111118,99374
110981,99312
110733,99211
110521,99091
110272,99005
110004,98907
109763,98800
109495,98716
109315,98622
109130,98533
108910,98491
108780,98415
108611,98368
108506,98302
108377,98293
108275,98212
108078,98166
108009,98136
107913,98115
107818,98066
107760,98047
107695,98012
107605,98009
107596,97964
107562,97970
107557,97947
107526,97973
107512,97952
107510,97978
107503,97985
107521,97954
107512,97976
107552,97996
107542,97978
107595,98029
107633,98020
107677,98056
107677,98056
107665,98055
107713,98085
107794,98072
107816,98103
107821,98118
107910,98160
107909,98141
107931,98166
107978,98193
107975,98173
108065,98207
108077,98244
108129,98273
108141,98294
108204,98273
108288,98285
108346,98337
108411,98350
108478,98409
