ir,red
108551,97497
108629,97633
108732,97694
108658,97608
108673,97637
108601,97580
108747,97669
108754,97685
108802,97700
108841,97680
108692,97628
108907,97703
108949,97742
108961,97793
108919,97739
108919,97704
108954,97771
109089,97866
109089,97816
109017,97823
109014,97745
109083,97814
109223,97919
109150,97842
109123,97846
109099,97772
109258,97885
109294,97893
109261,97865
109278,97933
109187,97795
109332,97933
109376,97958
109413,97943
109437,97968
109296,97880
109526,98021
109558,98037
109539,98053
109528,98006
109486,97918
109627,98067
109647,98127
109673,98087
109640,98063
109586,97998
109732,98129
109796,98200
109754,98149
109809,98097
109742,98072
109867,98154
109991,98202
109921,98242
109924,98208
109887,98135
110057,98259
110100,98308
110029,98244
110067,98236
109940,98178
110164,98296
110182,98317
110118,98305
110029,98250
109966,98186
110033,98226
109974,98243
109926,98190
109809,98092
109562,97989
109617,98021
109537,97970
109320,97898
109157,97772
109021,97692
109048,97729
108853,97681
108692,97606
108576,97490
108440,97415
108452,97523
108323,97421
108213,97343
108070,97280
108007,97246
108054,97249
107936,97287
107897,97180
107760,97158
107690,97088
107720,97220
107706,97221
107639,97137
107629,97113
107528,97039
107617,97184
107602,97167
107561,97083
107568,97060
107504,97076
107557,97137
107555,97176
107544,97126
107529,97049
107486,97055
107558,97133
107558,97149
107615,97097
107488,97093
107512,97044
107671,97181
107664,97156
107634,97153
107588,97134
107577,97113
107712,97161
107803,97257
107756,97198
107748,97189
107761,97189
107857,97281
107948,97294
107968,97284
107957,97281
107950,97225
108124,97371
108124,97422
108104,97398
108068,97301
108073,97356
108189,97384
108197,97407
108159,97374
108140,97396
108139,97328
108248,97465
108237,97382
108217,97397
108147,97373
108144,97397
108252,97400
108265,97483
108245,97374
108178,97370
108159,97382
108249,97461
108255,97473
108242,97386
108150,97342
108209,97373
108332,97465
108270,97420
108305,97441
108182,97389
108272,97405
108310,97516
108341,97492
108322,97433
108321,97417
108314,97478
108468,97531
108427,97539
108395,97474
108359,97478
108471,97453
108576,97626
108619,97569
108573,97588
108476,97507
108563,97585
108727,97638
108688,97657
108732,97617
108662,97579
108718,97644
108828,97730
108858,97686
108871,97653
108775,97595
108856,97732
109030,97794
109036,97765
108979,97759
108950,97683
109060,97758
109109,97823
109111,97829
109137,97829
109078,97725
109182,97874
109312,97892
109256,97904
109238,97864
109165,97847
109356,97881
109343,97984
109421,97934
109408,97956
109269,97891
109485,97950
109546,98049
109493,98013
109540,97966
109465,97923
109606,98031
109611,98097
109690,98074
109632,98051
109569,98012
109730,98084
109791,98167
109801,98132
109771,98093
109737,98065
109840,98140
109942,98222
109875,98209
109933,98141
109836,98154
110005,98176
110012,98274
110063,98227
110010,98245
109938,98166
110082,98238
110073,98285
110122,98294
110070,98256
109918,98144
110082,98248
110015,98261
109960,98175
109807,98102
109648,98018
109670,98036
109577,98035
109371,97874
109227,97854
109041,97735
109004,97689
108950,97675
108764,97633
108685,97506
108393,97450
108468,97466
108382,97480
108201,97344
108138,97275
107965,97219
107991,97301
107983,97235
107856,97229
107746,97182
107623,97021
107674,97161
107674,97123
107599,97142
107536,97022
107415,96977
107488,97082
107521,97059
107491,97090
107446,96966
107376,96986
107453,97084
107469,97023
107435,97061
107387,96991
107328,96973
107437,97017
107504,97130
107404,97050
107405,96984
107340,97001
107438,97087
107495,97054
107497,97045
107462,97057
107379,97018
107532,97069
107571,97167
107527,97135
107557,97039
107495,97040
107640,97164
107720,97200
107685,97183
107732,97136
107718,97162
107847,97289
107875,97256
107913,97307
107885,97221
107857,97246
107941,97311
108048,97336
108031,97294
107980,97273
107978,97278
108074,97370
108050,97332
108006,97326
107997,97308
107955,97279
108047,97314
108060,97397
108073,97302
107991,97291
107985,97279
108064,97352
108128,97360
108072,97301
107963,97260
107987,97269
108107,97344
108117,97402
108047,97282
108016,97309
108002,97306
108114,97345
108128,97344
108082,97337
108070,97279
108074,97348
108098,97420
108197,97394
108198,97355
108099,97361
108165,97365
108219,97452
108268,97431
108286,97458
108196,97384
108298,97414
108378,97481
108406,97488
108387,97484
108311,97467
108413,97436
108479,97585
108542,97598
108502,97553
108509,97477
108496,97543
108677,97631
108629,97636
108630,97633
108601,97546
108696,97640
108772,97716
108769,97724
108811,97655
108686,97628
108802,97674
108925,97771
108902,97715
108903,97737
108820,97640
108886,97739
109015,97767
109038,97752
109033,97795
108943,97758
109042,97742
109133,97839
109140,97871
109068,97851
109076,97754
109106,97841
109257,97880
109233,97875
109216,97897
109141,97789
109295,97892
109350,97970
109386,97961
109382,97946
109292,97884
109391,97977
109488,97991
109489,98019
109462,97972
109394,97938
109557,97996
109636,98123
109582,98036
109598,98062
109543,98008
109697,98083
109719,98149
109705,98140
109756,98067
109635,98061
109772,98089
109836,98153
109815,98153
109713,98118
109653,97999
109655,98093
109681,98124
109574,98028
109400,97928
109219,97847
109246,97808
109169,97858
109021,97701
108826,97640
108669,97521
108649,97573
108567,97512
108413,97486
108259,97345
108069,97232
108103,97288
108055,97279
107929,97270
107805,97139
107649,97094
107691,97102
107661,97185
107589,97102
107478,97052
107313,96916
107454,97017
107402,97010
107385,96997
107299,96983
107191,96929
107268,96932
107268,97017
107255,96986
107194,96919
107153,96863
107212,96941
107300,97004
107211,96964
107160,96943
107113,96889
107217,96973
107233,97004
107280,96991
107193,96964
107110,96892
107317,96992
107368,97062
107294,96975
107255,96961
107223,96921
107404,97046
107463,97125
107412,97080
107400,97018
107423,96998
107537,97078
107583,97162
107597,97153
107605,97093
107591,97062
107734,97250
107814,97221
107798,97191
107800,97197
107744,97178
107828,97231
107943,97275
107918,97283
107851,97246
107792,97184
107908,97326
107990,97284
107891,97298
107891,97199
107875,97197
107971,97314
107938,97324
107977,97269
107895,97261
107863,97195
108011,97297
107957,97364
107987,97298
107867,97263
107902,97241
107964,97323
107962,97339
107988,97283
107976,97254
107930,97234
108017,97333
108053,97353
108076,97353
107972,97281
108013,97333
108138,97357
108146,97447
108160,97356
108135,97351
108053,97352
108231,97407
108314,97469
108285,97488
108258,97377
108286,97417
108374,97532
108392,97534
108434,97489
108318,97474
108411,97455
108529,97573
108506,97610
108544,97575
108456,97502
108554,97539
108607,97628
108681,97661
108669,97645
108586,97592
108682,97617
108751,97686
108853,97738
108800,97720
108774,97619
108847,97684
108902,97796
108923,97780
108959,97687
108914,97679
108938,97763
109027,97851
109085,97766
109076,97840
109045,97707
109108,97818
109185,97921
109253,97884
109163,97873
109165,97786
109186,97841
109351,97933
109344,97931
109325,97916
109278,97865
109297,97934
109490,98030
109438,97937
109423,97941
109437,97918
109459,97979
109568,98047
109574,98071
109535,98030
109520,97948
109606,98030
109722,98124
109709,98076
109755,98106
109658,98055
109710,98107
109855,98205
109836,98147
109851,98160
109732,98044
109864,98135
109981,98232
109966,98227
109912,98210
109852,98085
109935,98162
109937,98239
109812,98182
109785,98099
109624,97968
109587,98022
109492,98001
109322,97917
109218,97799
109042,97694
108961,97720
108932,97679
108707,97636
108585,97540
108424,97398
108425,97426
108333,97468
108263,97348
108056,97324
107899,97164
107973,97251
107881,97232
107809,97197
107691,97106
107522,97043
107587,97072
107640,97113
107550,97037
107465,97079
107359,96918
107415,97062
107452,97045
107390,96993
107408,97019
107291,96919
107410,97002
107386,97059
107404,97011
107368,97021
107211,96942
107339,97058
107441,97032
107336,97019
107371,96988
107276,96956
107372,96999
107445,97103
107414,97045
107379,97061
107299,96986
107426,97080
107536,97081
107470,97112
107511,97042
107385,97028
107592,97116
107718,97189
107691,97192
107681,97195
107681,97113
107766,97260
107913,97269
107832,97276
107870,97213
107840,97179
107947,97306
107951,97324
107968,97341
107996,97258
107895,97266
108061,97362
108078,97341
108062,97306
108007,97326
107958,97262
108024,97356
108058,97368
108075,97310
108015,97298
107956,97282
108102,97346
108113,97390
108028,97329
108031,97269
108017,97274
108113,97393
108112,97377
108078,97388
108010,97338
107959,97264
108133,97404
108171,97333
108125,97384
108074,97336
108075,97320
108200,97448
108290,97406
108192,97424
108189,97371
108217,97361
108323,97469
108398,97499
108349,97493
108306,97440
108336,97410
108480,97553
108480,97580
108449,97527
108460,97524
108455,97466
108632,97579
108654,97663
108622,97568
108647,97599
108655,97555
108780,97694
108790,97672
108802,97626
108777,97641
108782,97616
108891,97769
108948,97739
108974,97757
108931,97649
108886,97721
109089,97794
109086,97811
109068,97808
109033,97706
109032,97792
109155,97874
109240,97867
109223,97824
109221,97811
109204,97870
109305,97886
109359,97962
109306,97855
109296,97906
109310,97898
109484,97941
109445,97989
109510,97952
109413,97955
109489,97975
109586,98070
109596,98090
109604,97981
109569,98020
109622,97975
109724,98140
109773,98089
109749,98108
109719,98022
109751,98090
109829,98153
109933,98145
109914,98195
109832,98151
109885,98171
110083,98265
110024,98241
110013,98249
109926,98157
110093,98227
110164,98330
110104,98265
110185,98280
110074,98202
110127,98251
110206,98286
110213,98287
110160,98234
109997,98194
110022,98229
109964,98197
109899,98100
109769,98043
109504,97940
109494,97906
109450,97921
109238,97841
109043,97731
108875,97575
108833,97642
108750,97588
108633,97555
108530,97441
108324,97358
108302,97392
108305,97393
108131,97320
107999,97271
107894,97145
107903,97197
107939,97283
107817,97140
107797,97180
107667,97043
107701,97149
107701,97159
107680,97162
107646,97102
107511,97004
107595,97088
107657,97132
107574,97131
107533,97089
107465,97041
107604,97081
107655,97187
107609,97090
107509,97106
107491,97004
107634,97167
107707,97155
107580,97173
107627,97105
107481,97045
107631,97117
107732,97219
107677,97129
107651,97181
107611,97095
107814,97205
107826,97224
107863,97264
107836,97243
107789,97229
107966,97306
108064,97352
108026,97339
108026,97317
107959,97294
108107,97413
108171,97404
108193,97421
108183,97381
108046,97328
108229,97391
108280,97419
108189,97427
108155,97427
108115,97291
108204,97445
108286,97434
108225,97431
108195,97422
108132,97313
108174,97437
108276,97443
108174,97414
108156,97360
108092,97329
108233,97384
108268,97457
108170,97444
108186,97340
108144,97329
108275,97444
108316,97451
108226,97435
108253,97378
108146,97393
108301,97483
108306,97480
108310,97438
108311,97452
108255,97363
108434,97512
108486,97555
108414,97490
108390,97503
108406,97426
108482,97568
108576,97535
108575,97555
108537,97561
108517,97523
108632,97612
108726,97677
108699,97604
108739,97614
108695,97616
108802,97678
108900,97700
108884,97725
108808,97691
108833,97660
109024,97799
109019,97822
109070,97789
108997,97774
108975,97757
109111,97811
109170,97887
109156,97789
109096,97814
109151,97776
109267,97857
109307,97962
109320,97855
109268,97847
109283,97881
109397,97951
109428,97996
109420,97966
109354,97903
109450,97917
109555,98045
109578,98003
109597,98040
109541,98001
109519,97989
109672,98081
109766,98108
109685,98099
109702,98048
109723,98078
109813,98170
109870,98178
109904,98155
109834,98137
109963,98136
110088,98257
110073,98283
110146,98277
110090,98213
110167,98294
110292,98309
110343,98384
110313,98342
110277,98344
110336,98354
110514,98417
110501,98477
110502,98402
110448,98386
110439,98431
110557,98514
110456,98400
110448,98408
110284,98317
110188,98292
110203,98304
110026,98186
109856,98096
109574,97935
109536,97910
109491,97959
109331,97813
109162,97804
108957,97623
108859,97656
108813,97618
108743,97594
108639,97469
108406,97390
108427,97401
108353,97417
108280,97364
108220,97325
108079,97236
108038,97288
108139,97294
108017,97292
107950,97241
107886,97136
107890,97234
107920,97246
107930,97257
107896,97168
107801,97141
107849,97251
107893,97296
107936,97236
107878,97260
107851,97162
107934,97268
107974,97277
107994,97293
107948,97268
107872,97185
108034,97315
108076,97372
108027,97324
108056,97351
108057,97234
108123,97385
108286,97439
108266,97430
108219,97433
108259,97368
108359,97487
108510,97567
108469,97512
108530,97527
108499,97510
108620,97606
108780,97657
108729,97616
108725,97676
108628,97580
108857,97686
108900,97764
108860,97687
108908,97696
108784,97609
108945,97702
108966,97784
108937,97761
108936,97676
108816,97659
108929,97677
108991,97773
108915,97726
108899,97694
108836,97604
108945,97691
108922,97768
108956,97697
108965,97725
108837,97642
108954,97762
108955,97744
109001,97780
108924,97718
108867,97656
108995,97709
109011,97813
109017,97754
109009,97715
108935,97676
109100,97805
109103,97805
109131,97826
109073,97796
109066,97742
109138,97866
109225,97865
109217,97863
109244,97841
109132,97808
109334,97936
109351,97971
109322,97928
109354,97890
109296,97882
109463,97982
109494,97977
109533,97992
109470,97973
109455,97921
109596,98068
109628,98050
109662,98009
109653,98017
109614,98013
109728,98090
109749,98138
109808,98125
109726,98055
109760,98081
109852,98171
109942,98205
109858,98166
109904,98149
109837,98116
110038,98233
110050,98275
110028,98191
109980,98225
109986,98159
110097,98307
110184,98289
110181,98290
110106,98204
110088,98274
110235,98317
110271,98353
110291,98320
110258,98324
110263,98290
110404,98364
110422,98433
110378,98371
110377,98394
110328,98350
110547,98453
110564,98462
110529,98496
110546,98405
110551,98449
110595,98515
110670,98575
110676,98470
110637,98516
110698,98502
110779,98605
110780,98610
110816,98563
110689,98553
110765,98515
110830,98603
110907,98603
110822,98606
110705,98525
110698,98478
110740,98538
110609,98523
110488,98408
110268,98319
110190,98225
110076,98265
109996,98111
109742,98056
109558,97907
109479,97878
109370,97863
109267,97865
109064,97718
108860,97647
108800,97576
108770,97603
108713,97580
108530,97489
108431,97398
108344,97388
108418,97454
108259,97418
108220,97315
108099,97249
108069,97268
108078,97314
108019,97291
108005,97253
107904,97207
107897,97199
107975,97287
107897,97196
107909,97235
107774,97106
107896,97204
107925,97254
107913,97210
107820,97228
107803,97126
107807,97232
107865,97228
107893,97276
107829,97197
107775,97177
107887,97211
107893,97291
107871,97262
107906,97193
107851,97186
107955,97238
108021,97365
108025,97340
107972,97312
107954,97249
108115,97344
108235,97430
108189,97426
108229,97423
108167,97341
108302,97460
108366,97465
108401,97510
108401,97457
108329,97440
108430,97492
108592,97556
108532,97492
108497,97559
108475,97446
108565,97566
108596,97618
108568,97595
108561,97548
108512,97454
108652,97585
108669,97628
108641,97552
108616,97521
108574,97478
108694,97615
108693,97579
108635,97558
108683,97586
108594,97475
108638,97604
108729,97593
108733,97587
108688,97623
108613,97490
108740,97659
108786,97620
108737,97611
108767,97581
108706,97531
108808,97678
108881,97666
108862,97698
108895,97666
108749,97595
108949,97689
109036,97770
109001,97709
108969,97750
108935,97673
109074,97758
109094,97852
109162,97793
109099,97814
109088,97706
109263,97852
109309,97929
109306,97858
109267,97878
109222,97824
109441,97929
109525,97972
109500,97977
109439,97965
109437,97897
109525,98024
109647,98025
109625,98010
109600,98027
109536,97982
109735,98077
109804,98153
109759,98118
109745,98091
109715,98047
109879,98145
109936,98206
109934,98137
109925,98173
109879,98131
109997,98219
110055,98272
110085,98192
110033,98239
110029,98146
110173,98243
110258,98320
110210,98312
110183,98237
110173,98286
110351,98304
110396,98396
110349,98383
110313,98331
110357,98302
110535,98418
110506,98441
110551,98452
110487,98421
110502,98433
110652,98521
110704,98573
110705,98549
110706,98439
110639,98461
110829,98540
110888,98608
110770,98542
110816,98506
110789,98507
110865,98599
110819,98591
110778,98496
110582,98423
110542,98344
110509,98412
110340,98356
110165,98208
110032,98098
109865,98014
109754,98068
109609,97982
109463,97858
109309,97738
109152,97755
109174,97740
109086,97717
108906,97641
108767,97515
108704,97498
108713,97559
108633,97492
108570,97481
108430,97399
108335,97370
108413,97427
108425,97409
108312,97376
108245,97296
108240,97337
108261,97375
108279,97402
108253,97349
108114,97292
108151,97277
108257,97331
108304,97364
108249,97371
108144,97253
108225,97318
108246,97369
108256,97351
108247,97342
108196,97285
108200,97350
108363,97407
108282,97414
108242,97377
108217,97295
108279,97409
108424,97417
108402,97465
108444,97401
108375,97380
108446,97470
108534,97535
108637,97519
108570,97542
108554,97492
108670,97563
108822,97615
108857,97660
108822,97625
108788,97587
108951,97666
109070,97760
109020,97746
109023,97723
108949,97680
109120,97710
109170,97812
109151,97761
109199,97730
109099,97656
109204,97795
109275,97798
109239,97840
109213,97754
109145,97745
109238,97804
109332,97841
109328,97809
109311,97764
109211,97756
109278,97853
109349,97818
109364,97821
109314,97846
109261,97702
109397,97853
109408,97891
109399,97860
109438,97882
109342,97789
109519,97875
109494,97932
109554,97956
109525,97927
109490,97835
109614,97918
109686,98068
109675,98021
109741,97972
109631,97954
109857,98050
109868,98098
109945,98102
109927,98076
109843,98038
110009,98118
110092,98211
110112,98160
110101,98121
110058,98160
110195,98243
110275,98261
110264,98257
110333,98273
110255,98243
110384,98345
110489,98372
110482,98343
110438,98335
110431,98255
110508,98383
110621,98423
110639,98436
110588,98410
110579,98369
110670,98464
110802,98550
110727,98510
110817,98441
110719,98457
110852,98550
110932,98630
110970,98535
110990,98595
110982,98495
111154,98636
111227,98726
111191,98732
111208,98646
111181,98680
111322,98753
111388,98746
111402,98788
111410,98708
111378,98753
111552,98801
111656,98896
111627,98842
111605,98863
111601,98785
111686,98937
111841,98942
