108134,98094
108067,98066
108213,98178
108237,98172
108258,98176
108224,98124
108121,98133
108275,98237
108305,98267
108292,98197
108334,98200
108226,98105
108323,98201
108358,98202
108303,98227
108210,98132
108137,98064
108127,98078
108064,98138
107929,97972
107763,97914
107505,97787
107427,97759
107359,97800
107165,97657
106945,97518
106739,97421
106753,97488
106664,97382
106428,97347
106345,97227
106108,97135
106126,97204
106081,97160
105926,97105
105765,97020
105682,96935
105766,97000
105669,97002
105549,96981
105459,96878
105452,96870
105490,96891
105469,96986
105467,96858
105414,96856
105304,96833
105418,96881
105432,96980
105463,96862
105435,96861
105346,96876
105521,96966
105540,96954
105576,96937
105508,96939
105493,96895
105684,97041
105734,97074
105741,96981
105662,97005
105749,96988
105867,97103
105908,97119
105924,97102
105840,97025
105934,97122
106086,97183
106122,97255
106085,97171
106119,97204
106179,97152
106341,97300
106383,97344
106408,97308
106325,97313
106427,97318
106482,97367
106604,97417
106535,97424
106472,97385
106592,97410
106659,97477
106645,97436
106660,97434
106581,97398
106630,97449
106740,97494
106710,97502
106688,97446
106631,97356
106596,97414
106668,97456
106730,97447
106676,97460
106629,97332
106609,97419
106666,97466
106728,97433
106676,97449
106610,97305
106616,97427
106687,97429
106765,97465
106716,97417
106642,97405
106728,97399
106846,97473
106859,97497
106779,97471
106749,97397
106839,97461
106952,97585
106954,97548
106996,97528
106925,97479
107046,97548
107142,97678
107196,97596
107171,97665
107175,97573
107255,97684
107367,97749
107455,97755
107424,97794
107435,97705
107580,97810
107671,97862
107672,97841
107696,97848
107685,97822
107845,97865
107952,97964
107899,97986
107954,97938
107971,97947
108125,98054
108165,98085
108202,98111
108187,98073
108192,98021
108413,98168
108457,98205
108465,98249
108458,98221
108452,98134
108648,98247
108677,98344
108758,98315
108686,98259
108695,98222
108872,98390
108935,98408
108992,98438
109032,98420
108961,98373
109185,98518
109220,98552
109262,98523
109305,98520
109199,98501
109419,98652
109475,98698
109548,98643
109512,98662
109495,98631
109697,98772
109766,98747
109819,98794
109800,98763
109775,98757
109980,98906
110043,98883
110035,98910
110113,98895
110107,98876
110253,98958
110301,99040
110358,98978
110291,99019
110342,98954
110443,99048
110489,99084
110500,99068
110447,99053
110372,98959
110458,99020
110410,99047
110263,98974
110110,98825
109845,98724
109806,98693
109610,98631
109410,98536
109138,98380
108816,98250
108750,98260
108558,98185
108282,98039
108083,97945
107986,97823
107921,97827
107834,97830
107624,97739
107525,97695
107475,97579
107443,97645
107403,97614
107347,97607
107217,97543
107169,97494
107209,97558
107287,97614
107194,97503
107166,97480
107128,97479
107207,97561
107244,97628
107228,97518
107123,97500
107188,97558
107272,97646
107306,97667
107298,97582
107229,97566
107271,97610
107370,97684
107456,97707
107389,97663
107341,97637
107420,97622
107542,97786
107526,97744
107547,97700
107539,97714
107518,97747
107706,97854
107694,97810
107768,97840
107737,97797
107796,97853
107887,97929
107981,97990
107951,97945
107974,97940
108040,97935
108184,98070
108185,98109
108205,98027
108111,98038
108193,98060
108243,98119
108323,98130
108224,98076
108207,98071
108266,98058
108278,98173
108221,98128
108216,98052
108175,98034
108169,98031
108262,98088
108169,98081
108110,98012
108030,97958
108137,98037
108181,98051
108118,98047
108097,97990
108002,97904
108069,98026
108178,98051
108134,98057
108013,97979
107995,97943
108096,97961
108160,98069
108063,98022
108085,98025
108052,97982
108122,97999
108188,98070
108249,98058
108183,98062
108126,97962
108297,98106
108363,98201
108393,98127
108372,98153
108284,98077
108494,98175
108528,98217
108556,98181
108560,98204
108529,98166
108716,98302
108800,98294
108746,98348
108800,98278
108727,98248
108921,98365
108932,98402
109017,98430
109013,98443
108947,98299
109042,98463
109169,98529
109118,98473
109197,98486
109091,98427
109214,98511
109308,98628
109301,98524
109317,98566
109232,98494
109335,98603
109398,98591
109399,98608
109417,98582
109326,98541
109440,98635
109527,98717
109519,98615
109461,98595
109436,98589
109512,98679
109629,98752
109549,98670
109569,98705
109507,98622
109591,98710
109706,98773
109630,98737
109644,98684
109551,98624
109729,98751
109771,98817
109745,98800
109708,98697
109678,98741
109817,98761
109858,98828
109803,98829
109771,98770
109729,98707
109901,98816
109849,98840
109828,98836
109823,98775
109751,98709
109864,98858
109919,98820
109780,98824
109712,98741
109633,98667
109611,98753
109492,98705
109334,98528
109147,98408
108930,98328
108771,98339
108609,98286
108453,98134
108269,97998
108016,97966
107952,97959
107856,97876
107743,97776
107504,97694
107374,97622
107392,97627
107312,97640
107131,97581
107036,97406
106921,97472
106924,97505
106912,97517
106843,97428
106671,97365
106680,97369
106731,97362
106670,97415
106674,97336
106595,97289
106514,97304
106627,97342
106598,97347
106563,97304
106498,97313
106557,97262
106589,97401
106625,97429
106586,97335
106531,97275
106548,97326
106655,97428
106663,97426
106671,97372
106627,97384
106691,97386
106757,97459
106757,97471
106794,97463
106774,97405
106790,97484
106978,97545
106970,97503
107003,97560
106917,97523
107052,97548
107176,97687
107173,97658
107228,97647
107172,97628
107231,97684
107336,97781
107377,97743
107337,97701
107288,97648
107362,97742
107431,97712
107412,97766
107397,97740
107305,97633
107356,97741
107471,97799
107426,97748
107330,97699
107288,97606
107327,97657
107347,97746
107332,97701
107318,97663
107214,97628
107261,97638
107367,97753
107267,97649
107241,97662
107111,97557
107199,97663
107297,97722
107190,97645
107247,97650
107141,97590
107218,97645
107264,97714
107254,97685
107209,97659
107175,97595
107266,97676
107318,97718
107339,97669
107246,97705
107249,97628
107322,97693
107400,97707
107417,97698
107368,97744
107261,97667
107457,97729
107464,97831
107464,97784
107484,97775
107452,97687
107495,97810
107642,97871
107569,97794
107593,97802
107541,97760
107652,97801
107684,97897
107692,97847
107671,97819
107638,97811
107736,97921
107810,97945
107772,97946
107778,97921
107749,97821
107874,97967
107866,97972
107880,97948
107857,97963
107761,97891
107900,98004
107968,97993
107995,98019
107993,97990
107857,97925
108015,98065
108052,98008
108055,98016
107966,98007
107961,97986
108062,98033
108150,98120
108155,98049
108087,98063
108060,98008
108190,98138
108207,98111
108244,98137
108189,98057
108172,98038
108313,98207
108387,98193
108303,98132
108301,98154
108274,98064
108410,98165
108450,98260
108406,98172
108432,98177
108388,98140
108439,98218
108481,98285
108406,98215
108371,98108
108277,98082
108292,98174
108273,98107
108106,98021
107904,97907
107763,97799
107697,97854
107647,97802
107399,97690
107249,97557
107084,97535
107053,97549
106979,97482
106748,97429
106660,97297
106501,97257
106445,97259
106403,97199
106304,97173
106143,97083
106034,97055
106085,97063
106042,97111
105936,97038
105796,96944
105743,96976
105808,96956
105795,97000
105663,96948
105581,96879
105587,96898
105664,96990
105706,96926
105627,96952
105580,96876
105628,96901
105655,96967
105702,96996
105683,96908
105621,96905
105599,96933
105776,97013
105767,97035
105778,97015
105712,96966
105746,96960
105874,97032
105894,96997
105868,97059
105862,96962
105878,97047
106049,97119
106058,97160
106089,97102
105998,97093
106123,97181
106273,97220
106286,97240
106288,97218
106243,97158
106374,97288
106482,97298
106435,97339
106471,97295
106398,97253
106519,97306
106567,97383
106556,97373
106558,97320
106461,97276
106475,97330
106624,97345
106514,97345
106583,97301
106420,97244
106543,97316
106572,97382
106567,97370
106513,97292
106393,97271
106484,97307
106510,97357
106522,97278
106443,97290
106405,97223
106453,97256
106526,97380
106464,97293
106495,97295
106395,97253
106461,97302
106587,97340
106491,97316
106529,97305
106450,97298
106541,97270
106617,97418
106645,97324
106555,97350
106551,97287
106653,97399
106766,97434
106704,97394
106693,97438
106656,97316
106740,97451
106843,97489
106860,97466
106839,97458
106722,97394
106837,97504
106928,97524
106966,97526
106950,97522
106899,97418
107076,97587
107123,97594
107054,97602
107043,97592
107042,97489
107124,97597
107252,97677
107249,97615
107219,97645
107128,97552
107294,97713
107365,97678
107308,97731
107352,97664
107237,97627
107454,97706
107463,97782
107462,97754
107478,97727
107431,97669
107582,97791
107542,97823
107589,97775
107529,97775
107495,97727
107673,97830
107657,97855
107704,97828
107686,97801
107589,97753
107765,97898
107824,97894
107744,97915
107723,97879
107736,97829
107806,97927
107895,97946
107863,97894
107841,97919
107771,97855
107896,98001
107956,97967
107939,97969
107885,97911
107834,97890
107915,97943
107959,98059
107893,97991
107834,97930
107771,97862
107827,97939
107759,97874
107656,97845
107452,97733
107343,97682
107327,97667
107149,97597
106990,97478
106829,97407
106650,97290
106593,97340
106506,97284
106278,97199
106121,97024
105962,97029
105999,97049
105848,96959
105730,96946
105542,96808
105456,96808
105493,96798
105357,96803
105298,96747
105165,96644
105072,96681
105137,96669
105139,96694
105009,96660
104971,96564
104954,96581
104977,96626
104952,96612
104964,96640
104875,96503
104876,96595
105007,96624
104959,96645
104990,96653
104895,96530
104988,96615
105090,96678
105043,96615
105042,96636
105028,96595
105050,96646
105146,96673
105218,96713
105165,96702
105099,96620
105216,96698
105238,96729
105302,96710
105313,96725
105245,96683
105408,96718
105528,96810
105520,96875
105593,96798
105537,96833
105649,96878
105794,96917
105758,96979
105803,96904
105710,96901
105896,96951
105974,97033
105954,96974
105951,96994
105857,96905
105944,97019
105998,97066
106008,97040
105915,96984
105916,96914
105949,97000
106012,97014
105964,97006
105932,96967
105915,96930
106013,97002
106033,97016
105971,97045
105957,96940
105889,96882
105997,97020
106053,97068
105938,96985
105986,97016
105868,96892
105972,96966
106075,97079
105951,97030
106033,97009
105897,96921
106050,97012
106126,97081
106045,97009
106074,97004
105972,96957
106166,97090
106238,97087
106186,97099
106158,97080
106135,96992
106214,97150
106357,97182
106270,97172
106289,97155
106257,97116
106437,97199
106423,97254
106494,97204
106423,97215
106376,97178
106587,97273
106620,97321
106558,97271
106618,97307
106553,97260
106712,97323
106720,97363
106730,97347
106780,97371
106753,97341
106862,97452
106885,97432
106926,97379
106940,97418
106828,97408
107029,97513
107088,97488
107095,97491
107065,97493
107063,97443
107165,97534
107224,97610
107203,97510
107229,97507
107165,97545
107321,97584
107316,97652
107362,97619
107259,97602
107248,97567
107411,97694
107464,97677
107420,97669
107412,97671
107385,97643
107513,97688
107581,97774
107515,97729
107532,97699
107501,97665
107564,97806
107589,97811
107649,97765
107637,97723
107565,97722
107720,97817
107683,97795
107679,97764
107636,97758
107617,97696
107620,97800
107680,97804
107523,97724
107407,97604
107309,97589
107274,97622
107182,97541
106985,97477
106820,97334
106615,97254
106624,97264
106431,97223
106301,97100
106054,97017
105954,96985
105892,96943
105825,96904
105640,96861
105452,96683
105376,96736
105378,96703
105298,96721
105111,96655
105034,96534
104927,96521
104971,96611
104909,96500
104838,96473
104668,96440
104710,96421
104739,96518
104749,96447
104684,96475
104610,96376
104664,96414
104693,96489
104642,96449
104696,96436
104611,96403
104631,96410
104778,96476
104763,96517
104707,96435
104718,96402
104751,96431
104866,96536
104876,96580
104844,96538
104802,96436
104842,96548
104991,96584
104989,96589
104967,96540
104915,96564
105065,96571
105123,96687
105224,96676
105186,96668
105181,96603
105277,96677
105362,96802
105428,96764
105440,96788
105347,96755
105546,96821
105647,96872
105563,96853
105612,96824
105494,96776
105653,96853
105691,96924
105666,96904
105665,96816
105588,96837
105733,96872
105733,96946
105713,96862
105665,96872
105657,96805
105703,96853
105753,96970
105731,96837
105672,96885
105600,96788
105718,96869
105789,96865
105790,96902
105728,96858
105658,96802
105751,96875
105868,96916
105765,96922
105814,96932
105670,96852
105888,96910
105904,97021
105954,96961
105864,96962
105848,96904
105941,96988
106092,97045
106060,96992
105988,97052
106011,96935
106107,97029
106199,97121
106145,97080
106154,97116
106141,97022
106305,97120
106377,97202
106405,97175
106379,97158
106383,97142
106494,97247
106584,97304
106636,97255
106565,97257
106565,97196
106745,97330
106809,97388
106777,97324
106736,97348
106745,97302
106899,97440
106950,97406
106902,97446
106944,97370
106884,97340
107039,97501
107034,97468
107023,97458
107079,97500
107074,97419
107196,97546
107177,97561
107137,97543
107151,97484
107187,97490
107323,97556
107268,97606
107334,97580
107326,97602
107315,97538
107379,97658
107439,97630
107428,97646
107394,97590
107372,97593
107580,97718
107622,97781
107628,97739
107614,97679
107620,97728
107712,97765
107811,97792
107778,97843
107828,97769
107793,97796
107968,97891
108017,97911
108031,97931
108040,97867
108004,97913
108177,98007
108153,97986
108247,97978
108213,97918
108141,97984
108305,97993
108203,97926
108134,97949
107971,97808
107858,97787
107829,97837
107610,97664
107370,97559
107171,97375
107013,97383
106953,97344
106741,97332
106566,97165
106302,97032
106230,97040
106140,97021
105437,96557
105400,96561
105425,96533
105565,96721
105510,96685
105503,96656
105318,96574
105188,96543
105123,96475
105130,96548
105061,96470
104988,96426
104871,96352
104928,96442
104965,96428
104859,96468
104824,96386
104811,96356
104813,96344
104834,96462
104849,96393
104795,96380
104766,96325
104804,96388
104853,96475
104888,96460
104861,96438
104831,96389
104893,96434
104979,96549
105008,96481
104961,96523
104939,96437
105006,96516
105093,96587
104997,96591
105024,96540
104916,96471
105078,96563
105142,96608
105158,96625
105187,96573
105141,96538
105284,96710
105405,96691
105362,96680
105438,96697
105359,96688
105546,96774
105573,96788
105546,96812
105544,96773
105422,96687
105584,96778
105573,96836
105540,96755
105469,96781
105396,96713
105468,96766
105543,96816
105451,96727
105423,96787
105342,96633
105362,96728
105476,96778
105369,96774
105338,96698
105263,96638
105329,96750
105359,96703
105324,96752
105338,96666
105210,96613
105357,96724
105343,96721
105410,96714
105325,96720
105280,96627
105444,96738
105522,96795
105463,96718
105465,96758
105488,96721
105569,96801
105672,96810
105685,96862
105735,96796
105695,96776
105872,96931
105927,96959
105954,96913
106011,96893
105942,96903
106129,97065
106235,97043
106227,97059
106178,97044
106165,97030
106395,97120
106441,97199
106398,97169
106446,97115
106452,97124
106562,97239
106614,97228
106627,97230
106647,97234
106566,97233
106790,97270
106773,97338
106874,97309
106865,97332
106797,97295
106931,97408
107030,97418
106959,97407
106998,97395
107004,97365
107095,97484
107168,97479
107131,97507
107153,97418
107117,97452
107253,97511
107320,97570
107244,97513
107267,97483
107273,97510
107357,97588
107422,97611
107400,97623
107413,97605
107466,97561
107546,97674
107647,97708
107647,97694
107553,97632
107603,97647
107747,97763
107770,97716
107768,97785
107732,97713
107773,97705
107908,97824
107890,97794
107875,97832
107885,97741
107886,97748
108064,97887
108041,97898
108015,97849
107951,97771
107933,97835
107985,97874
107903,97805
107777,97722
107576,97627
107514,97585
107390,97568
107255,97465
107105,97355
106839,97195
106666,97229
106617,97139
106403,97117
106244,97008
106100,96892
106005,96891
105978,96826
105798,96837
105695,96697
105533,96605
105483,96644
105505,96656
105360,96571
105327,96518
105188,96486
105173,96507
105164,96517
105164,96482
105087,96438
105033,96410
105031,96439
105128,96508
105143,96508
105084,96467
105020,96458
105141,96482
105158,96582
105174,96548
105251,96539
105186,96538
105280,96553
105370,96673
105386,96593
105408,96588
105372,96576
105435,96695
105572,96699
105532,96727
105616,96709
105571,96704
105669,96753
105822,96846
105818,96851
105825,96814
105836,96778
105984,96949
106081,96987
106114,96934
106183,97033
106166,96932
106305,97106
106376,97121
106455,97134
106446,97121
106416,97045
106515,97213
106634,97209
106605,97210
106531,97182
106473,97072
106610,97231
106635,97190
106527,97212
106565,97160
106471,97117
106536,97163
106619,97197
106520,97179
106504,97133
106336,97056
106464,97148
106496,97142
106431,97088
106455,97108
106280,97008
106430,97107
106431,97150
106367,97116
106399,97076
106241,97041
106398,97108
106387,97143
106353,97086
106351,97081
106268,97050
106377,97067
106397,97167
106400,97101
106406,97111
106281,97057
106434,97126
106520,97175
106422,97176
106463,97115
106395,97058
106518,97191
106556,97241
106507,97224
106521,97149
106499,97106
106584,97245
106682,97265
106629,97207
106624,97241
106537,97207
106691,97316
106679,97276
106645,97274
106683,97276
106607,97232
106738,97351
106808,97327
106758,97298
106761,97277
106715,97288
106786,97364
106845,97352
106814,97337
106794,97336
106777,97312
106865,97357
106920,97409
106907,97397
106843,97322
106859,97369
106955,97461
107007,97409
106916,97408
106976,97363
106926,97371
107051,97460
107064,97521
107047,97451
107042,97420
107023,97412
107193,97516
107198,97533
107206,97467
107166,97467
107156,97507
107354,97553
107356,97603
107309,97533
107295,97550
107339,97524
107494,97602
107479,97597
107434,97590
107424,97568
107448,97568
107498,97676
107551,97646
107491,97634
107457,97551
107434,97643
107559,97641
107469,97653
107454,97574
107275,97492
107255,97515
107188,97500
107064,97467
106925,97364
106680,97204
106593,97117
106569,97156
106374,97064
106201,96952
105919,96873
105893,96821
105769,96830
105625,96752
105481,96634
105261,96519
105230,96579
105183,96535
105008,96515
104928,96424
104791,96309
104757,96321
104706,96399
104665,96284
104555,96261
104446,96208
104415,96241
104531,96294
104434,96217
104417,96268
104313,96115
104354,96242
104422,96238
104421,96254
104305,96203
104312,96135
104323,96226
104456,96269
104417,96246
104407,96233
104314,96175
104420,96285
104505,96318
104437,96287
104439,96286
104442,96213
104508,96267
104639,96384
104605,96323
104610,96340
104528,96280
104652,96399
104783,96411
104722,96428
104772,96421
104713,96366
104941,96492
104960,96520
105003,96484
105005,96549
105006,96448
105054,96597
105207,96626
105225,96606
105186,96618
105134,96561
105273,96629
105302,96703
105245,96648
105296,96634
105165,96560
105352,96671
105388,96696
105341,96691
105284,96593
105209,96613
105378,96632
105340,96714
105344,96666
105285,96623
105249,96552
105350,96669
105347,96660
105306,96613
105311,96639
105224,96564
105385,96667
105462,96670
105358,96679
105340,96641
105296,96577
105432,96698
105469,96684
105409,96715
105459,96644
105374,96666
105558,96754
105555,96733
105579,96717
105562,96756
105535,96664
105630,96815
105701,96847
105715,96808
105737,96822
105685,96781
105869,96878
105876,96918
105892,96901
105952,96892
105920,96884
106065,96959
106182,97047
106153,97012
106159,97014
106196,96974
106314,97075
106379,97158
106380,97071
106381,97120
106404,97083
106508,97187
106581,97185
106536,97186
106587,97166
106535,97149
106658,97233
106756,97306
106733,97280
106740,97227
106648,97263
106804,97289
106875,97304
106846,97312
106770,97297
106839,97322
106958,97341
106994,97439
107050,97396
106991,97407
107046,97411
107169,97477
107173,97493
107240,97464
107173,97460
107204,97449
107333,97539
107410,97603
107368,97541
107342,97550
107428,97551
107521,97625
107549,97674
107491,97623
107442,97574
107499,97562
107613,97687
107566,97708
107559,97629
107561,97606
107536,97650
107620,97723
107675,97669
107569,97685
107460,97611
107536,97621
107558,97615
107498,97586
107357,97526
107121,97392
106997,97355
106954,97375
106763,97191
106573,97153
106344,96958
106149,96949
106108,96957
105956,96810
105764,96756
105528,96616
105464,96591
105429,96594
105251,96542
105097,96477
104976,96326
104901,96373
104888,96360
104836,96297
104692,96327
104565,96162
104553,96271
104603,96214
104557,96203
104489,96182
104360,96090
104395,96200
104504,96209
104410,96205
104375,96157
104331,96088
104448,96188
104442,96230
104469,96236
104411,96162
104368,96116
104480,96247
104502,96261
104559,96236
104532,96247
104421,96173
104592,96255
104605,96340
104631,96300
104578,96238
104558,96257
104654,96290
104693,96364
104737,96336
104728,96340
104665,96274
104814,96418
104899,96406
104909,96407
104934,96464
104826,96420
105079,96479
105082,96532
105145,96543
105155,96565
105043,96478
105239,96588
105233,96616
105277,96593
105243,96574
105165,96519
105315,96655
105382,96683
105292,96629
105315,96612
105204,96543
105345,96625
105381,96672
105355,96658
105341,96625
105236,96593
105384,96650
105427,96687
105318,96661
105352,96634
105239,96551
105370,96675
105409,96647
105385,96668
105307,96644
105295,96574
105416,96703
105446,96720
105479,96688
105437,96690
105356,96661
105503,96743
105562,96700
105525,96759
105539,96687
105442,96716
105645,96757
105699,96809
105618,96794
105663,96772
105630,96783
105803,96847
105842,96897
105781,96877
105773,96859
105817,96804
105871,96927
105952,96942
105998,96962
105922,96923
105983,96895
106074,97010
106119,97020
106172,97011
106152,97000
106073,97003
106251,97121
106281,97082
106252,97128
106205,97048
106284,97051
106360,97143
106446,97166
106394,97085
106407,97131
106362,97110
106536,97187
106582,97234
106485,97181
106558,97180
106527,97171
106687,97249
106716,97341
106732,97253
106644,97234
106703,97275
106780,97311
106876,97356
106816,97344
106781,97281
106868,97336
106923,97392
107009,97461
106962,97395
106972,97335
106966,97402
107125,97498
107136,97487
107125,97501
107064,97451
107150,97448
107215,97560
107261,97584
107272,97504
107171,97522
107262,97506
107385,97642
107379,97560
107325,97623
107350,97515
107327,97586
107453,97656
107414,97665
107350,97594
107347,97485
107307,97491
107284,97557
107200,97474
107059,97422
106862,97318
106748,97214
106666,97282
106496,97090
106305,97047
106046,96895
105970,96841
105882,96838
105697,96751
105552,96652
105326,96553
105211,96543
105181,96578
105064,96433
104882,96413
104797,96292
104763,96317
104709,96366
104611,96260
104559,96253
104375,96190
104391,96246
104493,96236
104395,96218
104323,96149
104279,96075
104287,96199
104375,96231
104281,96192
104302,96128
104191,96148
104334,96183
104413,96270
104369,96224
104301,96215
104315,96133
104397,96187
104469,96303
104484,96229
104401,96254
104417,96172
104549,96301
104554,96320
104602,96278
104525,96324
104544,96255
104598,96361
104710,96422
104687,96394
104774,96380
104719,96309
104814,96445
104930,96546
104905,96496
104974,96482
104898,96482
105085,96561
105184,96621
105203,96591
105186,96627
105161,96583
105265,96624
105307,96727
105331,96675
105265,96659
105247,96584
105362,96682
105430,96730
105331,96697
105353,96695
105304,96622
105384,96696
105466,96726
105345,96676
105405,96667
105274,96590
105413,96706
105389,96735
105428,96693
105346,96669
105308,96616
105413,96664
105409,96753
105406,96679
105365,96674
105320,96597
105433,96745
105510,96762
105424,96715
105456,96695
105378,96629
105519,96739
105597,96781
105527,96800
105495,96736
105494,96704
105599,96824
105699,96856
105628,96807
105648,96834
105602,96791
105820,96869
105782,96923
105820,96886
105800,96867
105774,96872
105936,96945
106020,97021
105990,96965
105926,96951
106008,96915
106118,97020
106173,97091
106141,97046
106157,96983
106190,97010
106324,97109
106319,97178
106271,97129
106326,97065
106338,97126
106475,97172
106447,97230
106475,97230
106441,97140
106498,97154
106586,97225
106639,97314
106656,97230
106582,97215
106653,97248
106782,97367
106782,97314
106754,97352
106695,97276
106786,97323
106883,97427
106966,97399
106879,97419
106913,97337
106969,97373
107039,97430
107121,97502
107053,97449
107087,97406
107113,97451
107189,97543
107232,97559
107300,97561
107237,97530
107277,97550
107387,97647
107435,97605
107398,97591
107384,97545
107388,97648
107539,97702
107536,97657
107516,97698
107482,97592
107483,97672
107623,97692
107550,97714
107519,97638
107355,97552
107359,97588
107368,97556
107264,97533
107026,97407
106837,97279
106707,97287
106637,97249
106414,97118
106232,97005
106030,96890
105928,96835
105874,96910
105738,96785
105532,96695
105357,96509
105263,96581
105191,96583
105080,96532
104979,96432
104827,96337
104785,96382
104806,96421
104685,96335
104662,96290
104515,96238
104527,96249
104615,96328
104473,96264
104505,96226
104349,96197
104485,96256
104460,96267
104470,96271
104486,96216
104435,96173
104488,96295
104611,96338
104584,96298
104524,96288
104526,96207
104621,96279
104700,96415
104660,96385
104681,96343
104698,96284
104759,96355
104857,96402
104854,96465
104836,96437
104794,96341
104943,96484
105040,96575
105002,96568
105068,96502
105066,96484
105191,96613
105311,96654
105334,96621
105342,96696
105351,96607
105508,96718
105590,96806
105608,96784
105562,96773
105539,96734
105637,96793
105701,96832
105698,96836
105633,96823
105640,96760
105705,96834
105778,96851
105750,96848
105766,96810
105671,96740
105765,96890
105867,96894
105752,96829
105768,96837
105658,96759
105794,96872
105795,96858
105776,96819
