ir,red
106270,97202
106246,97216
106220,97140
106149,97151
106184,97109
106264,97239
106282,97202
106287,97187
106196,97169
106244,97144
106364,97241
106322,97280
106324,97242
106268,97124
106310,97220
106361,97316
106465,97290
106374,97248
106360,97264
106416,97250
106573,97313
106557,97311
106552,97293
106510,97249
106567,97361
106655,97433
106674,97384
106631,97427
106614,97368
106711,97386
106870,97466
106796,97488
106864,97468
106742,97414
106866,97478
106999,97550
106975,97575
106972,97499
106920,97522
107073,97524
107169,97643
107092,97636
107120,97639
107093,97545
107130,97659
107282,97709
107224,97650
107243,97701
107188,97615
107290,97692
107342,97779
107359,97712
107395,97678
107274,97643
107431,97789
107502,97770
107499,97802
107461,97779
107429,97742
107544,97786
107593,97882
107601,97824
107643,97855
107515,97799
107691,97865
107758,97884
107749,97956
107795,97880
107720,97869
107794,97930
107890,98023
107891,97939
107838,97995
107796,97909
107955,98007
108005,98073
107970,98017
108007,98022
107882,97941
108102,98044
108086,98105
108109,98041
108066,98059
107980,98036
108133,98050
108162,98049
108066,98077
108024,97955
107856,97900
107850,97926
107764,97875
107606,97852
107464,97673
107174,97572
107191,97607
107112,97570
106843,97486
106731,97438
106461,97284
106487,97251
106406,97299
106274,97213
106138,97094
105916,97084
105992,97068
105849,97073
105761,96986
105709,96957
105538,96863
105591,96965
105557,96936
105542,96884
105438,96854
105286,96838
105424,96847
105398,96898
105368,96835
105346,96818
105216,96802
105394,96906
105429,96882
105395,96894
105342,96865
105298,96800
105429,96912
105494,96964
105475,96944
105452,96941
105392,96878
105553,96995
105578,96971
105649,96992
105615,96967
105561,96942
105735,97050
105776,97013
105824,97050
105742,97076
105779,97024
105907,97177
106051,97206
105998,97133
106061,97155
106023,97219
106168,97306
106306,97303
106299,97333
106333,97307
106294,97318
106459,97379
106509,97417
106481,97385
106492,97373
106405,97310
106601,97431
106574,97487
106595,97395
106479,97386
106548,97350
106586,97435
106642,97463
106599,97452
106567,97406
106557,97351
106620,97483
106696,97458
106612,97434
106593,97376
106518,97421
106668,97462
106613,97433
106639,97471
106539,97374
106597,97360
106679,97482
106672,97483
106699,97444
106594,97428
106581,97421
106755,97451
106710,97478
106763,97479
106662,97439
106702,97500
106753,97519
106864,97543
106849,97501
106743,97504
106850,97488
106970,97557
106961,97609
106990,97542
106915,97577
107014,97579
107085,97663
107122,97693
107119,97626
107062,97645
107116,97661
107283,97713
107335,97737
107320,97733
107269,97702
107378,97708
107396,97837
107499,97886
107445,97826
107431,97737
107443,97804
107648,97929
107682,97906
107614,97907
107563,97834
107679,97933
107772,97932
107745,97973
107811,97959
107703,97918
107822,97966
107944,98027
107884,98040
107889,97977
107823,97990
107886,98044
108003,98112
108075,98078
108029,98064
108000,97989
108035,98096
108202,98170
108175,98135
108205,98171
108132,98097
108234,98149
108373,98256
108397,98187
108364,98238
108376,98142
108445,98273
108521,98303
108589,98309
108565,98326
108529,98225
108681,98308
108731,98334
108736,98362
108775,98368
108646,98313
108843,98415
108921,98480
108867,98474
108906,98397
108792,98348
108850,98394
108853,98428
108800,98385
108699,98273
108445,98172
108451,98183
108304,98108
108144,98073
107981,97914
107720,97818
107650,97816
107543,97805
107341,97626
107222,97606
107051,97452
107004,97550
106912,97494
106824,97440
106731,97361
106508,97297
106550,97309
106609,97307
106505,97319
106373,97253
106291,97165
106316,97239
106331,97253
106335,97198
106268,97204
106170,97098
106241,97225
106345,97218
106237,97197
106232,97222
106146,97160
106335,97231
106325,97268
106328,97269
106348,97248
106239,97235
106407,97257
106421,97362
106489,97330
106428,97312
106421,97306
106544,97379
106648,97404
106638,97425
106646,97370
106626,97409
106777,97505
106861,97538
106844,97510
106890,97490
106898,97500
107012,97575
107101,97674
107148,97626
107198,97665
107109,97622
107353,97746
107399,97811
107431,97793
107390,97732
107340,97748
107534,97812
107541,97887
107566,97801
107474,97820
107449,97779
107554,97815
107619,97893
107529,97848
107499,97799
107470,97731
107574,97858
107622,97846
107546,97788
107460,97748
107415,97704
107539,97799
107523,97780
107494,97764
107460,97764
107418,97730
107467,97779
107556,97809
107465,97783
107461,97739
107400,97683
107523,97825
107496,97850
107531,97819
107464,97752
107432,97782
107596,97819
107600,97881
107558,97824
107598,97795
107590,97837
107702,97862
107755,97899
107699,97898
107676,97857
107679,97909
107865,97943
107841,97973
107841,97953
107861,97946
107861,97969
107991,97990
107988,98089
108002,98033
108011,97966
108040,97981
108135,98138
108171,98131
108184,98078
108207,98074
108225,98112
108304,98187
108348,98204
108334,98213
108331,98121
108347,98149
108479,98261
108547,98261
108490,98283
108502,98190
108504,98222
108672,98330
108656,98313
108674,98352
108576,98249
108651,98291
108792,98361
108793,98395
108840,98392
108772,98352
108819,98392
108913,98492
108891,98447
108934,98405
108912,98444
108958,98399
109058,98571
109082,98574
109080,98499
109080,98461
109082,98523
109230,98613
109297,98575
109255,98583
109212,98553
109318,98595
109341,98681
109430,98679
109370,98639
109327,98585
109455,98640
109496,98738
109514,98664
109507,98645
109368,98628
109399,98649
109483,98679
109403,98585
109269,98574
109090,98390
108991,98398
108946,98385
108725,98314
108500,98163
108287,98032
108139,98036
108105,97950
107905,97864
107749,97811
107475,97696
107469,97677
107440,97696
107259,97591
107164,97539
106962,97453
106988,97503
107020,97480
106922,97430
106813,97441
106637,97357
106699,97336
106786,97387
106653,97383
106674,97349
106514,97267
106599,97324
106706,97376
106615,97377
106560,97321
106511,97281
106676,97368
106690,97404
106665,97424
106647,97358
106618,97337
106724,97402
106835,97471
106778,97481
106774,97425
106683,97409
106870,97511
106954,97520
106918,97569
106920,97489
106877,97501
107014,97585
107157,97630
107101,97656
107171,97599
107097,97609
107261,97712
107397,97720
107411,97779
107425,97740
107448,97735
107565,97854
107686,97939
107687,97843
107727,97898
107593,97836
107809,97946
107890,97962
107847,97973
107792,97921
107741,97841
107810,97905
107921,98036
107824,97977
107822,97895
107754,97818
107799,97965
107912,97967
107796,97918
107813,97899
107669,97841
107786,97907
107857,97918
107800,97859
107757,97894
107656,97805
107803,97886
107837,97952
107738,97873
107783,97874
107654,97782
107814,97926
107853,97937
107806,97885
107731,97847
107699,97851
107817,97876
107895,97959
107809,97910
107771,97871
107769,97904
107886,97916
107918,98005
107889,97954
107913,97945
107872,97907
107958,98011
108083,98026
107988,98015
108021,97969
107956,97995
108095,98060
108178,98126
108115,98053
108142,98080
108104,98007
108228,98102
108242,98190
108233,98115
108212,98072
108150,98114
108294,98156
108385,98222
108310,98155
108336,98185
108266,98114
108413,98272
108467,98220
108449,98240
108358,98206
108404,98180
108537,98313
108538,98327
108540,98254
108564,98224
108513,98270
108651,98305
108676,98369
108705,98323
108644,98319
108670,98296
108823,98361
108788,98448
108797,98420
108789,98369
108798,98351
108979,98484
108997,98438
108957,98481
108943,98390
108953,98460
109122,98503
109167,98579
109134,98547
109084,98481
109159,98530
109276,98562
109263,98611
109284,98553
109242,98538
109225,98530
109381,98676
109403,98616
109374,98625
109307,98577
109326,98619
109467,98680
109413,98628
109392,98605
109239,98520
109182,98485
109133,98486
109058,98447
108782,98323
108591,98197
108419,98099
108340,98120
108146,97987
107966,97908
107703,97763
107633,97715
107564,97730
107480,97706
107284,97596
107136,97482
107112,97515
107078,97522
106931,97480
106855,97428
106721,97322
106729,97373
106724,97359
106619,97378
106585,97312
106457,97222
106496,97311
106552,97308
106489,97356
106491,97275
106342,97264
106450,97286
106455,97355
106451,97326
106449,97274
106297,97287
106442,97341
106467,97403
106479,97352
106495,97333
106397,97285
106513,97342
106572,97426
106569,97381
106521,97440
106527,97317
106565,97432
106718,97509
106648,97467
106739,97454
106627,97433
106783,97520
106925,97603
106933,97563
106965,97588
106898,97551
107074,97596
107121,97713
107185,97669
107158,97677
107156,97666
107280,97703
107365,97818
107322,97771
107342,97719
107313,97670
107389,97788
107393,97815
107441,97747
107375,97790
107316,97642
107369,97773
107480,97791
107380,97801
107408,97758
107269,97666
107364,97707
107425,97760
107390,97776
107296,97745
107268,97613
107323,97720
107428,97755
107335,97702
107349,97717
107195,97619
107341,97767
107391,97767
107300,97729
107327,97664
107242,97647
107347,97703
107414,97734
107364,97748
107377,97674
107298,97653
107458,97778
107489,97829
107440,97718
107492,97796
107402,97697
107522,97815
107610,97832
107624,97820
107575,97795
107537,97814
107679,97844
107692,97882
107749,97901
107763,97877
107617,97842
107849,97957
107821,97946
107838,97941
107869,97927
107785,97945
107979,97983
107984,98073
107970,98045
107985,98021
107900,97957
108068,98047
108119,98140
108096,98048
108114,98087
108058,98024
108169,98125
108237,98152
108193,98158
108236,98120
108152,98049
108251,98139
108378,98207
108317,98208
108306,98120
108223,98153
108439,98231
108494,98275
108416,98211
108408,98164
108424,98183
108495,98279
108606,98339
108587,98285
108543,98270
108480,98250
108700,98339
108660,98357
108745,98341
108665,98309
108701,98329
108834,98372
108813,98416
108840,98420
108807,98348
108796,98388
108953,98460
108929,98447
108930,98397
108889,98431
108918,98376
109018,98484
108987,98509
108964,98421
108918,98404
108834,98397
108902,98463
108838,98408
108709,98295
108547,98183
108381,98165
108333,98098
108191,98093
108001,98010
107771,97834
107667,97743
107584,97779
107493,97760
107274,97648
107101,97526
107000,97491
106960,97525
106940,97475
106762,97424
106625,97340
106555,97311
106522,97323
106554,97328
106394,97284
106261,97188
106285,97161
106310,97262
106261,97221
106219,97228
106106,97139
106124,97115
106149,97218
106174,97198
106122,97210
106096,97090
106080,97188
106196,97219
106225,97252
106166,97183
106139,97148
106172,97182
106258,97250
106307,97297
106216,97280
106247,97217
106272,97242
106353,97323
106447,97373
106390,97334
106362,97227
106467,97346
106541,97442
106581,97384
106639,97412
106616,97355
106651,97465
106767,97522
106856,97544
106865,97558
106811,97457
106906,97590
107049,97577
107083,97631
107055,97646
107006,97556
107112,97670
107195,97727
107201,97634
107185,97665
107093,97616
107188,97706
107263,97669
107221,97664
107246,97664
107147,97596
107190,97711
107231,97699
107269,97660
107149,97653
107112,97566
107151,97649
107191,97700
107226,97667
107195,97639
107054,97567
107157,97646
107180,97695
107166,97632
107135,97625
107077,97573
107204,97642
107261,97695
107229,97683
107170,97634
107088,97565
107261,97699
107293,97687
107278,97740
107231,97674
107245,97628
107319,97741
107373,97752
107421,97720
107340,97737
107304,97684
107458,97788
107530,97797
107456,97814
107535,97767
107399,97746
107575,97807
107680,97918
107596,97888
107662,97833
107528,97801
107684,97881
107786,97936
107778,97952
107750,97938
107727,97847
107823,97991
107963,98013
107878,98002
107870,97962
107821,97900
108021,98036
108049,98097
108037,98069
107997,97987
107970,97975
108114,98032
108073,98135
108130,98053
108075,98082
108029,97993
108213,98112
108268,98173
108236,98101
108216,98150
108195,98040
108320,98180
108393,98234
108373,98205
108374,98135
108285,98168
108500,98202
108502,98290
108472,98215
108549,98203
108485,98221
108629,98341
108708,98312
108678,98338
108663,98290
108613,98234
108784,98402
108835,98377
108783,98422
108762,98336
108803,98332
108907,98388
108954,98478
108927,98369
108900,98404
108882,98348
109010,98469
109049,98474
108966,98442
108896,98365
108839,98380
108870,98399
108896,98381
108746,98290
108488,98220
108343,98080
108362,98103
108192,98073
107959,97934
107752,97798
107611,97790
107560,97717
107405,97742
107271,97593
107133,97550
106977,97440
106906,97483
106889,97440
106718,97383
106610,97291
106526,97278
106549,97342
106508,97272
106426,97208
106323,97175
106210,97161
106294,97176
106252,97219
106179,97178
106133,97103
106160,97106
106239,97206
106179,97210
106195,97171
106109,97140
106129,97126
106252,97207
106217,97238
106195,97166
106138,97183
106217,97166
106278,97270
106321,97287
106352,97249
106323,97221
106291,97245
106433,97353
106491,97330
106482,97336
106470,97313
106483,97353
106693,97419
106698,97452
106713,97401
106734,97351
106774,97451
106948,97538
107009,97585
106985,97551
106995,97510
107097,97625
107248,97636
107267,97681
107198,97662
107186,97577
107278,97705
107416,97729
107364,97758
107363,97661
107280,97690
107395,97643
107382,97770
107429,97779
107351,97690
107353,97654
107375,97665
107472,97763
107381,97731
107382,97668
107324,97629
107308,97686
107456,97712
107400,97743
107383,97656
107276,97584
107364,97685
107391,97708
107348,97707
107406,97669
107268,97628
107365,97703
107467,97704
107458,97761
107467,97698
107347,97608
107475,97730
107577,97761
107547,97778
107519,97726
107475,97662
107592,97784
107638,97869
107662,97820
107579,97800
107574,97742
107730,97867
107730,97903
107768,97893
107800,97873
107665,97853
107802,97882
107869,97959
107906,97949
107875,97919
107813,97909
107946,97948
108077,98034
107975,97998
108014,98005
107923,97918
108075,98034
108180,98079
108110,98051
108122,98091
108100,97962
108244,98096
108297,98151
108213,98142
108293,98098
108193,98068
108328,98139
108351,98177
108367,98197
108382,98121
108322,98057
108390,98204
108503,98229
108432,98220
108442,98231
108376,98117
108570,98249
108586,98242
108556,98276
108557,98204
108467,98189
108633,98305
108628,98320
108690,98317
108632,98275
108628,98273
108754,98315
108787,98403
108785,98406
108766,98358
108751,98271
108906,98375
108979,98424
108965,98455
108925,98452
108916,98333
109062,98521
109167,98497
109128,98491
109102,98494
109046,98411
109218,98560
109342,98589
109238,98587
109241,98546
109232,98476
109423,98623
109477,98588
109358,98603
109376,98512
109229,98435
109294,98504
109221,98447
109047,98387
108849,98277
108633,98126
108579,98120
108462,98079
108175,97964
108000,97823
107852,97761
107808,97739
107665,97727
107541,97653
107380,97518
107209,97504
107270,97499
107142,97510
107010,97419
106963,97336
106880,97341
106939,97355
106859,97415
106828,97301
106753,97271
106684,97281
106730,97352
106779,97371
106740,97315
106672,97309
106651,97290
106755,97328
106811,97385
106742,97337
106777,97296
106725,97327
106816,97376
106869,97462
106866,97344
106808,97414
106799,97356
106969,97460
107004,97519
106935,97469
106934,97469
106945,97476
107125,97532
107176,97602
107121,97552
107112,97567
107134,97552
107331,97640
107391,97666
107368,97694
107386,97652
107413,97691
107621,97831
107635,97860
107657,97804
107677,97767
107722,97808
107772,97900
107831,97923
107867,97901
107772,97843
107840,97880
107966,97965
107912,97975
107890,97895
107815,97887
107839,97845
107892,97949
107853,97930
107853,97880
107782,97800
107795,97878
107870,97875
107826,97915
107807,97892
107739,97789
107728,97835
107788,97873
107846,97861
107781,97792
107686,97753
107708,97829
107769,97829
107793,97884
107733,97793
107687,97799
107716,97824
107761,97866
107773,97860
107786,97834
107667,97797
107813,97821
107905,97886
107833,97887
107868,97858
107742,97836
107914,97868
107920,97924
107942,97912
107975,97916
107886,97880
107995,97945
108085,97967
108098,98021
108087,98002
108034,97894
108196,98010
108228,98032
108249,98083
108235,98025
108221,97994
108300,98069
108401,98180
108402,98099
108377,98127
108375,98020
108485,98132
108514,98214
108605,98160
108531,98191
108530,98119
108598,98206
108729,98250
108735,98269
108755,98264
108696,98183
108846,98293
108903,98310
108894,98282
108876,98323
108809,98228
108976,98370
109002,98429
109020,98356
108941,98373
108953,98310
109004,98417
109123,98420
109065,98437
109155,98418
109052,98357
109150,98428
109294,98505
109201,98492
109256,98459
109147,98414
109330,98483
109337,98577
109296,98539
109370,98540
109251,98437
109395,98570
109470,98626
109430,98593
109463,98541
109392,98517
109509,98585
109518,98654
109452,98601
109513,98567
109414,98550
109465,98574
109496,98664
109421,98509
109333,98473
109091,98392
109123,98444
109002,98324
108834,98325
108631,98159
108413,98025
108316,98054
108191,97973
108036,97919
107824,97788
107593,97706
107586,97716
107520,97679
107371,97630
107242,97558
107057,97481
107076,97512
107086,97492
106937,97435
106772,97363
106638,97309
106739,97370
106664,97323
106621,97326
106509,97277
106389,97234
106541,97282
106466,97274
106412,97269
106331,97200
106334,97141
106348,97260
106442,97305
106318,97250
106322,97218
106317,97162
106388,97289
106393,97272
106401,97242
106333,97218
106345,97198
106491,97314
106469,97336
106493,97269
106497,97290
106411,97266
106612,97350
106687,97428
106644,97399
106665,97370
106698,97346
106810,97478
106887,97472
106888,97421
106913,97489
106993,97468
107080,97572
107188,97589
107183,97582
107098,97542
107139,97582
107327,97652
107274,97680
107264,97665
107267,97579
107230,97583
107375,97684
107389,97636
107340,97628
107280,97599
107255,97624
107397,97661
107340,97676
107284,97614
107283,97609
107288,97584
107302,97651
107349,97674
107289,97617
107262,97575
107218,97586
107310,97605
107332,97622
107279,97592
107290,97545
107315,97583
107364,97660
107423,97617
107375,97638
107284,97565
107365,97625
107461,97710
107511,97686
107422,97695
107439,97624
107440,97674
107577,97714
107553,97749
107599,97717
107499,97671
107605,97752
107671,97782
107724,97811
107701,97811
107670,97705
107776,97828
107912,97876
107862,97897
107888,97835
107836,97856
107980,97918
108081,97940
108133,97924
108133,97966
108124,97898
108173,98005
108337,98088
108297,98055
108315,98068
108246,97984
108414,98094
108454,98127
108455,98162
108458,98090
108367,98064
108532,98172
108574,98245
108611,98220
108607,98147
108543,98160
108702,98200
108711,98264
108770,98251
108768,98209
108660,98217
108830,98263
108888,98319
108936,98331
108873,98323
108860,98281
108985,98351
109069,98443
109122,98413
109068,98417
109062,98333
109184,98397
109284,98529
109304,98439
109274,98472
109278,98442
109426,98572
109502,98556
109460,98595
109469,98538
109387,98509
109565,98606
109574,98627
109549,98632
109587,98565
109492,98560
109581,98661
109669,98615
109614,98601
109482,98580
109330,98424
109395,98432
109301,98417
109093,98374
108938,98198
108730,98085
108592,98081
108507,98093
108275,97942
108050,97830
107819,97706
107820,97771
107736,97672
107525,97653
107442,97536
107211,97438
107288,97451
107175,97513
107109,97393
106971,97370
106834,97308
106934,97306
106870,97354
106784,97294
106786,97238
106677,97157
106732,97256
106755,97279
106753,97252
106658,97208
106636,97207
106742,97281
106756,97330
106782,97282
106761,97282
106727,97212
106782,97330
106864,97375
106846,97304
106812,97332
106779,97272
106971,97406
106968,97441
106946,97391
106955,97416
106965,97330
107094,97485
107149,97524
107129,97466
107147,97471
107084,97505
107223,97571
107334,97592
107303,97588
107339,97604
107322,97591
107528,97711
107546,97715
107560,97745
107577,97675
107620,97727
107752,97747
107776,97856
107801,97813
107729,97747
107784,97762
107876,97810
107830,97879
107810,97822
107834,97764
107814,97762
107879,97835
107897,97887
107787,97818
107736,97752
107740,97706
107797,97837
107804,97796
107759,97753
107669,97668
107652,97673
107718,97798
107701,97799
107671,97690
107598,97707
107596,97655
107677,97730
107641,97764
107623,97684
107538,97694
107585,97639
107646,97789
107680,97755
107634,97714
107591,97636
107622,97729
107746,97762
107682,97802
107685,97791
107657,97695
107716,97784
107754,97821
107822,97798
107737,97820
107718,97748
107758,97773
107860,97832
107883,97910
107879,97811
107790,97825
107846,97857
107914,97886
108000,97897
107890,97889
107916,97839
107921,97881
108024,97927
108057,97946
108023,97949
107922,97860
108050,97944
108088,97969
108071,97973
108129,97977
107977,97940
108110,97964
108156,98072
108163,98046
108157,97978
108058,97933
108172,97981
108179,98052
108252,98029
108157,98016
108110,97961
108232,98041
108234,98106
108326,98074
108216,98076
108203,98015
108288,98053
108302,98108
108288,98120
108344,98089
108227,98047
108393,98113
108443,98199
108426,98121
108450,98139
108314,98079
108436,98142
108532,98231
108492,98205
108453,98172
108381,98105
108540,98185
108615,98270
108526,98179
108518,98169
108447,98122
108469,98197
108586,98242
108447,98153
108416,98135
108220,98017
108244,97998
108207,98017
107968,97903
107884,97849
107611,97687
107580,97732
107517,97690
107348,97634
107160,97535
106950,97400
107002,97482
106904,97404
106735,97392
106625,97295
106384,97202
106452,97237
106422,97248
106308,97126
106215,97105
106025,97036
106093,97053
106070,97141
106004,97003
105989,97010
105796,96961
105885,97015
105937,97080
105873,96968
105846,97015
105728,96931
105898,97007
105885,97045
105878,96999
105916,97014
105773,96924
105929,97061
105942,97085
105932,97027
105952,97069
105907,96939
106043,97122
106099,97168
106103,97106
106112,97075
106074,97092
106223,97146
106235,97228
106257,97174
106310,97154
106296,97152
106395,97245
106539,97322
106523,97255
106571,97284
106523,97292
106694,97360
106801,97457
106738,97432
106756,97383
106770,97397
106881,97461
106972,97495
106944,97462
106856,97447
106877,97422
106961,97513
106989,97510
106920,97490
106939,97462
106834,97397
106993,97535
106980,97513
106972,97455
106893,97425
106850,97448
106973,97451
106908,97504
106938,97458
106854,97430
106804,97417
106959,97458
106974,97485
106874,97444
106838,97388
106841,97410
106854,97479
106961,97517
106906,97410
106892,97450
106856,97394
107006,97495
107013,97535
107008,97488
106961,97429
106943,97410
107034,97538
107122,97544
107135,97567
107036,97501
107118,97508
107236,97618
107227,97581
107252,97625
107209,97581
107276,97545
107388,97636
107430,97651
107445,97712
107366,97641
107459,97645
107594,97749
107553,97783
107603,97789
107550,97722
107647,97740
107728,97848
107840,97833
107833,97792
107825,97788
107864,97878
107995,97924
108040,97895
108094,97965
108060,97865
108075,97975
108222,97995
108340,98054
108319,98009
108293,98025
108389,98027
108457,98127
108535,98102
108562,98131
108502,98087
108636,98165
108729,98249
108792,98256
108762,98221
108757,98143
108824,98260
108993,98329
108937,98336
108998,98312
108981,98279
109091,98344
109229,98430
109200,98433
109263,98420
109195,98350
109332,98471
109376,98512
109456,98550
109438,98485
109368,98485
109500,98517
109549,98615
109587,98572
109582,98596
109481,98490
109582,98528
109658,98661
109580,98583
109599,98527
109409,98446
109469,98495
109378,98467
109209,98394
109026,98267
108774,98121
108703,98126
108612,98045
108321,97959
108183,97877
107894,97724
107904,97699
107714,97672
107613,97640
107457,97500
107233,97426
107306,97453
107236,97496
107093,97393
107036,97323
106832,97257
106889,97325
106912,97298
106865,97307
106807,97248
106632,97185
106765,97233
106791,97228
106728,97266
106649,97204
106586,97185
106705,97257
106765,97328
106751,97271
106671,97244
106664,97177
106754,97274
106832,97368
106802,97280
106780,97317
106767,97268
106831,97346
106930,97436
106946,97375
106897,97368
106891,97309
107053,97455
107080,97518
107081,97484
107105,97426
107055,97445
107233,97521
107239,97581
107256,97544
107317,97592
107299,97499
107497,97616
107550,97721
107545,97720
107598,97663
107539,97633
107706,97816
107774,97799
107712,97781
107766,97732
107723,97733
107802,97792
107841,97885
107786,97783
107759,97742
107759,97730
107808,97825
107806,97817
107817,97809
107748,97776
107676,97716
107819,97824
107775,97808
107791,97782
107706,97731
107660,97729
107743,97762
107742,97792
107721,97756
107651,97748
107666,97700
107701,97787
107710,97826
107723,97760
107715,97703
107625,97722
107778,97816
107767,97777
107749,97788
107746,97717
107746,97769
107830,97845
107906,97853
107882,97873
107861,97820
107803,97823
107979,97871
107994,97966
108006,97860
107969,97892
107987,97879
108097,97942
108149,97972
108117,97980
108070,97931
108144,97901
108257,98002
108254,98063
108255,97957
108274,97969
108280,98005
108327,98056
108350,98088
108401,98093
108309,98050
108364,98036
108444,98091
108514,98183
108479,98143
108422,98057
108495,98129
108586,98130
108603,98213
108584,98129
108530,98108
108605,98140
108664,98297
108707,98247
108667,98223
108630,98139
108706,98188
108756,98295
108776,98257
108746,98283
108768,98207
108757,98252
108877,98317
108916,98318
108870,98326
108827,98246
108937,98330
109043,98354
109035,98371
109052,98377
108926,98336
109068,98378
109114,98425
109165,98450
109108,98408
109017,98341
109125,98409
109224,98535
109196,98423
109207,98458
109084,98379
109200,98468
109209,98488
109243,98508
109154,98391
109003,98346
108989,98365
108996,98359
108898,98278
108689,98171
108457,98038
108372,98052
108261,97978
108117,97896
107942,97846
107622,97711
107648,97691
107558,97712
107373,97607
107262,97507
107083,97378
107002,97447
107000,97497
106831,97386
106769,97327
106591,97239
106606,97253
106610,97336
106509,97219
106478,97234
106358,97113
106355,97185
106393,97260
106302,97178
106294,97109
106240,97083
106274,97159
106346,97184
106314,97194
106234,97158
106154,97104
106323,97140
106388,97209
106275,97202
106325,97157
106249,97142
106414,97191
106407,97281
106409,97230
106474,97236
106395,97206
106564,97291
106639,97372
106590,97292
106614,97318
106537,97286
106653,97351
106790,97486
106798,97380
106802,97463
106754,97384
106991,97486
107045,97599
107029,97525
107114,97504
106995,97469
107211,97621
107262,97610
107275,97615
107214,97578
107152,97516
107331,97667
107341,97702
107308,97607
107254,97567
107230,97560
107318,97600
107354,97660
107348,97623
107254,97606
107196,97537
107317,97659
107361,97616
107266,97621
107245,97544
107210,97512
107285,97624
107289,97602
107309,97575
