ir,red
109570,98907
109597,98909
109615,98903
109629,98931
109671,98938
109669,98941
109700,98947
109739,98943
109738,98963
109778,98971
109773,98992
109821,98992
109825,99004
109859,98998
109865,99013
109904,99008
109873,99017
109909,99026
109867,99009
109856,99012
109816,98983
109784,98976
109690,98933
109555,98866
109511,98846
109404,98795
109282,98762
109168,98709
109039,98656
108900,98596
108785,98544
108686,98503
108581,98468
108414,98410
108331,98368
108202,98325
108068,98286
107971,98205
107873,98203
107818,98148
107691,98147
107633,98096
107581,98071
107480,98069
107471,98033
107431,98030
107364,98009
107364,97997
107373,98029
107321,97984
107331,98020
107348,97999
107319,98002
107327,98009
107357,98008
107340,98009
107382,98004
107417,98036
107395,98044
107423,98023
107438,98053
107465,98075
107477,98084
107500,98088
107564,98109
107525,98116
107568,98132
107598,98150
107634,98126
107633,98139
107648,98151
107684,98164
107715,98164
107744,98209
107783,98217
107833,98233
107871,98246
107931,98268
107966,98286
107999,98325
108024,98310
108052,98351
108098,98358
108143,98337
108146,98359
108183,98373
108185,98370
108185,98376
108208,98365
108237,98365
108196,98401
108210,98374
108223,98387
108219,98388
108214,98378
108213,98372
108190,98367
108225,98393
108193,98398
108186,98374
108162,98362
108174,98358
108188,98376
108167,98348
108170,98367
108174,98354
108148,98366
108145,98357
108139,98367
108173,98362
108160,98380
108156,98366
108176,98379
108188,98359
108192,98382
108153,98411
108206,98381
108241,98400
108219,98399
108247,98432
108288,98437
108305,98390
108339,98420
108337,98436
108370,98485
108387,98442
108393,98501
108430,98483
108457,98501
108495,98525
108496,98508
108522,98513
108528,98504
108589,98548
108561,98539
108628,98543
108643,98583
108674,98567
108708,98598
108719,98600
108709,98606
108774,98621
108776,98620
108823,98643
108829,98643
108866,98653
108860,98652
108936,98702
108931,98696
108949,98678
108974,98689
108968,98708
109018,98730
109021,98739
109054,98718
109061,98745
109098,98737
109114,98739
109143,98740
109121,98750
109172,98787
109153,98767
109209,98786
109213,98826
109239,98804
109233,98804
109256,98808
109281,98821
109284,98811
109302,98825
109327,98812
109364,98856
109345,98862
109370,98855
109381,98860
109413,98848
109396,98869
109442,98872
109453,98894
109454,98876
109506,98923
109506,98915
109557,98924
109548,98938
109584,98930
109609,98942
109616,98948
109641,98970
109657,98969
109700,98972
109691,98993
109718,98989
109725,99004
109769,99020
109789,99023
109788,99033
109758,99015
109799,98998
109819,99023
109801,99007
109748,99013
109745,98997
109676,98954
109628,98919
109514,98891
109410,98868
109327,98811
109206,98783
109089,98694
108968,98671
108850,98634
108685,98555
108581,98544
108459,98462
108339,98428
108196,98375
108070,98295
107955,98290
107869,98242
107743,98176
107657,98146
107526,98116
107461,98063
107431,98077
107382,98031
107297,98022
107276,98009
107237,97979
107207,97991
107189,97993
107169,97983
107157,97971
107179,97966
107155,98018
107165,97985
107176,98004
107221,97982
107216,97996
107210,98011
107259,98003
107283,98014
107291,98050
107276,98047
107337,98058
107349,98073
107372,98073
107425,98086
107425,98100
107455,98104
107473,98117
107507,98124
107528,98141
107554,98146
107587,98152
107590,98158
107657,98215
107682,98212
107749,98233
107782,98237
107809,98273
107873,98271
107898,98284
107922,98312
107987,98305
107987,98331
108043,98350
108062,98368
108076,98376
108108,98371
108099,98390
108115,98389
108091,98367
108111,98380
108149,98390
108123,98392
108090,98360
108118,98368
108117,98393
108102,98349
108112,98375
108088,98327
108081,98364
108048,98349
108040,98354
108042,98353
108044,98321
108017,98321
108030,98327
108032,98341
108053,98346
108034,98332
108038,98346
108052,98351
108078,98351
108083,98356
108065,98387
108080,98341
108108,98368
108113,98379
108116,98368
108162,98389
108147,98390
108180,98418
108200,98390
108241,98427
108228,98428
108268,98433
108278,98435
108306,98459
108313,98443
108352,98459
108400,98460
108394,98503
108426,98502
108435,98521
108470,98538
108485,98543
108523,98544
108541,98561
108589,98573
108606,98582
108599,98609
108653,98588
108681,98596
108695,98632
108728,98606
108750,98649
108754,98637
108791,98639
108818,98669
108842,98665
108876,98696
108876,98678
108932,98738
108950,98710
108972,98696
109000,98751
109018,98733
109009,98736
109036,98757
109030,98745
109053,98753
109108,98773
109113,98795
109134,98780
109154,98802
109144,98797
109160,98813
109187,98814
109222,98808
109232,98831
109221,98823
109267,98834
109251,98835
109286,98827
109318,98840
109286,98836
109338,98848
109334,98858
109353,98870
109383,98869
109392,98887
109392,98865
109425,98893
109445,98910
109480,98912
109468,98928
109490,98924
109513,98931
109518,98955
109525,98958
109575,98981
109576,98963
109622,98961
109667,98978
109660,98992
109693,98997
109717,99013
109714,99022
109752,99033
109755,99033
109815,99035
109801,99040
109812,99055
109817,99070
109816,99046
109774,99015
109758,99000
109668,98986
109625,98967
109525,98908
109415,98887
109288,98807
109164,98748
109046,98708
108903,98664
108780,98604
108648,98569
108548,98525
108391,98459
108252,98403
108143,98381
108002,98309
107889,98273
107756,98202
107662,98199
107541,98149
107486,98112
107429,98068
107314,98058
107311,98026
107198,98026
107181,98018
107139,97987
107128,97992
107105,97966
107090,97977
107100,97964
107078,97979
107051,97960
107081,97972
107085,97981
107074,97987
107103,97967
107102,97991
107127,97990
107147,97994
107150,98017
107157,98022
107193,97994
107216,98021
107206,98040
107218,98043
107240,98027
107273,98061
107250,98037
107293,98080
107293,98066
107332,98087
107354,98095
107389,98107
107431,98102
107466,98128
107478,98150
107478,98150
107545,98165
107567,98170
107613,98186
107642,98226
107638,98203
107690,98227
107695,98240
107714,98242
107729,98237
107748,98238
107744,98245
107768,98249
107744,98262
107739,98258
107733,98242
107725,98233
107744,98243
107714,98248
107718,98253
107706,98230
107694,98214
107683,98219
107681,98200
107677,98209
107665,98209
107635,98229
107592,98179
107622,98204
107628,98176
107626,98195
107600,98185
107630,98163
107581,98193
107622,98190
107597,98190
107623,98196
107634,98207
107631,98210
107653,98218
107671,98226
107642,98213
107670,98226
107715,98231
107681,98265
107726,98229
107731,98258
107752,98249
107770,98261
107811,98268
107823,98292
107838,98291
107862,98302
107857,98293
107892,98293
107882,98310
107925,98321
107938,98325
107951,98334
107947,98358
107999,98360
108036,98370
108055,98377
108067,98381
108083,98403
108099,98401
108144,98402
108175,98428
108147,98411
108191,98422
108191,98438
108218,98449
108244,98432
108267,98452
108296,98443
108265,98457
108313,98483
108341,98459
108322,98488
108344,98510
108368,98493
108386,98515
108410,98541
108414,98514
108426,98514
108451,98549
108471,98526
108495,98544
108505,98552
108534,98569
108529,98563
108544,98583
108579,98584
108611,98577
108596,98616
108639,98583
108627,98609
108672,98647
108664,98623
108740,98624
108739,98657
108778,98645
108779,98697
108792,98658
108819,98689
108857,98676
108867,98698
108879,98718
108897,98725
108935,98739
108936,98747
108967,98752
108988,98757
109013,98745
109035,98776
109061,98778
109061,98788
109035,98769
109063,98774
109054,98768
109040,98790
109002,98752
108949,98701
108878,98711
108769,98665
108704,98610
108637,98568
108482,98524
108406,98512
108280,98450
108189,98418
108066,98349
107906,98331
107816,98302
107686,98211
107590,98166
107498,98151
107388,98092
107282,98065
107223,98034
107130,97989
107065,98002
107006,97950
106969,97926
106916,97918
106902,97923
106860,97892
106847,97904
106842,97876
106834,97899
106827,97868
106835,97898
106866,97899
106865,97909
106880,97924
106896,97919
106918,97935
106935,97943
106978,97961
107012,97951
107025,98000
107063,97995
107074,97989
107102,97997
107142,98020
107147,98034
107193,98026
107210,98076
107211,98066
107275,98079
107289,98104
107335,98093
107368,98119
107407,98148
107434,98133
107505,98175
107536,98171
107590,98223
107647,98225
107659,98248
107701,98265
107736,98272
107791,98263
107805,98295
107796,98302
107855,98320
107846,98306
107872,98290
107879,98308
107885,98327
107880,98322
107860,98318
107862,98293
107880,98345
107907,98316
107859,98321
107849,98307
107863,98325
107834,98299
107861,98317
107845,98313
107809,98299
107830,98297
107822,98299
107792,98286
107807,98295
107816,98281
107811,98295
107807,98266
107813,98306
107828,98301
107826,98313
107846,98308
107845,98324
107866,98305
107890,98306
107838,98342
107889,98344
107873,98327
107953,98369
107943,98369
107947,98365
107978,98359
108014,98387
108040,98398
108037,98378
108054,98385
108081,98392
108092,98422
108124,98423
108157,98417
108184,98445
108182,98451
108225,98472
108231,98465
108278,98476
108286,98500
108304,98480
108338,98492
108363,98515
108392,98505
108404,98524
108434,98535
108460,98544
108466,98573
108469,98541
108507,98573
108520,98583
108556,98575
108577,98625
108569,98610
108605,98587
108591,98607
108635,98621
108632,98630
108676,98634
108690,98648
108707,98638
108702,98658
108718,98660
108756,98664
108737,98675
108778,98653
108798,98671
108801,98675
108811,98725
108832,98714
108852,98735
108894,98721
108942,98727
108910,98728
108948,98747
108960,98754
109011,98788
109001,98749
109025,98762
109069,98803
109081,98771
109093,98798
109119,98817
109120,98805
109127,98814
109180,98834
109176,98841
109208,98838
109241,98865
109255,98834
109269,98867
109274,98865
109258,98889
109294,98883
109225,98867
109229,98849
109207,98823
109112,98820
109083,98765
109024,98764
108907,98716
108829,98709
108713,98632
108610,98604
108483,98552
108385,98508
108282,98445
108160,98402
108070,98384
107960,98332
107861,98296
107750,98270
107657,98212
107580,98202
107479,98131
107445,98138
107374,98089
107343,98096
107286,98050
107271,98051
107227,98054
107223,98056
107210,98041
107167,98036
107193,98018
107190,98041
107176,98040
107242,98052
107244,98042
107232,98070
107247,98065
107289,98070
107319,98076
107351,98118
107367,98113
107413,98128
107433,98129
107451,98158
107467,98172
107509,98171
107531,98184
107590,98195
107623,98212
107624,98211
107683,98207
107744,98263
107761,98289
107815,98299
107850,98321
107898,98332
107922,98349
107964,98395
108060,98382
108075,98409
108121,98403
108132,98441
108149,98431
108188,98442
108173,98452
108210,98444
108248,98441
108207,98445
108237,98470
108191,98474
108228,98450
108230,98457
108226,98430
108187,98454
108213,98434
108195,98428
108198,98456
108172,98434
108192,98435
108166,98438
108152,98434
108143,98417
108179,98427
108166,98446
108177,98432
108141,98398
108152,98425
108154,98432
108134,98430
108174,98427
108169,98432
108169,98429
108169,98441
108190,98460
108204,98447
108235,98451
108251,98463
108264,98466
108279,98469
108295,98484
108330,98470
108381,98498
108367,98510
108396,98514
108394,98520
108449,98539
108441,98554
108485,98578
108497,98572
108544,98573
108583,98577
108593,98605
108645,98618
108653,98629
108693,98647
108725,98636
108763,98677
108766,98691
108821,98696
108808,98696
108879,98700
108861,98730
108912,98720
108944,98744
108934,98756
108961,98756
109015,98778
109003,98770
109046,98784
109069,98804
109094,98817
109129,98817
109098,98819
109153,98829
109174,98852
109186,98866
109206,98853
109238,98860
109259,98844
109257,98864
109269,98889
109313,98873
109291,98867
109322,98892
109369,98903
109347,98917
109380,98890
109424,98912
109407,98928
109449,98912
109453,98915
109473,98952
109486,98974
109496,98962
109543,98969
109561,98969
109571,98970
109585,98996
109601,98999
109611,99004
109629,98996
109655,99018
109663,99006
109690,99020
109657,99004
109686,99007
109640,99005
109617,99016
109571,98982
109516,98953
109446,98920
109351,98891
109274,98831
109162,98773
109056,98762
108932,98697
108825,98663
108687,98606
108593,98589
108466,98521
108368,98474
108253,98432
108155,98386
108023,98338
107910,98301
107809,98244
107757,98227
107675,98195
107606,98170
107550,98142
107499,98133
107453,98084
107423,98108
107375,98096
107386,98066
107340,98095
107324,98066
107350,98064
107343,98065
107343,98084
107351,98071
107380,98070
107381,98088
107397,98106
107419,98110
107438,98129
107442,98107
107479,98147
107465,98128
107500,98133
107526,98146
107518,98145
107549,98161
107557,98153
107570,98165
107628,98198
107632,98188
107592,98206
107674,98203
107694,98230
107676,98222
107733,98231
107766,98238
107800,98267
107828,98278
107880,98304
107871,98315
107925,98302
107978,98327
107982,98349
108010,98365
108048,98387
108025,98355
108064,98358
108103,98398
108096,98360
108074,98381
108110,98368
108096,98396
108105,98379
108103,98380
108134,98377
108089,98369
108086,98359
108090,98373
108099,98383
108060,98376
108085,98364
108059,98381
108067,98362
108043,98338
108051,98360
108043,98351
108018,98355
108004,98314
108045,98323
108037,98350
108050,98337
108023,98343
108072,98371
108054,98336
108071,98338
108090,98339
108091,98349
108106,98371
108121,98363
108148,98378
108152,98395
108185,98368
108206,98394
108209,98404
108245,98416
108255,98452
108288,98415
108293,98463
108318,98442
108367,98448
108368,98449
108407,98470
108412,98459
108457,98511
108462,98505
108512,98509
108493,98525
108521,98535
108571,98533
108587,98556
108604,98559
108635,98556
108631,98591
108685,98600
108705,98600
108706,98591
108767,98605
108766,98623
108778,98622
108823,98629
108806,98637
108862,98680
108852,98631
108899,98664
108907,98690
108943,98701
108951,98688
108967,98686
108994,98695
109037,98712
109032,98728
109075,98702
109112,98732
109112,98753
109115,98751
109145,98737
109138,98758
109170,98771
109184,98765
109207,98792
109222,98786
109226,98795
109247,98780
109285,98808
109304,98816
109272,98788
109324,98820
109327,98826
109335,98822
109309,98843
109280,98799
109295,98819
109263,98783
109224,98790
109171,98727
109100,98717
109006,98694
108934,98638
108852,98590
108737,98584
108648,98507
108554,98466
108473,98439
108386,98410
108262,98371
108193,98333
108100,98278
108027,98256
107932,98215
107880,98205
107758,98165
107757,98146
107695,98107
107653,98125
107658,98075
107590,98108
107569,98082
107565,98071
107538,98057
107514,98055
107542,98057
107520,98050
107505,98082
107511,98067
107546,98077
107579,98051
107580,98082
107601,98083
107626,98088
107639,98072
107627,98114
107658,98106
107674,98124
107685,98160
107726,98148
107744,98126
107735,98161
107759,98143
107795,98173
107782,98131
107852,98182
107840,98191
107888,98195
107870,98170
107926,98214
107975,98224
108014,98240
107998,98236
108065,98286
108107,98267
108142,98290
108180,98304
108196,98334
108212,98317
108247,98331
108239,98351
108323,98330
108312,98363
108327,98350
108334,98368
108332,98385
108364,98388
108353,98371
108391,98389
108395,98363
108394,98395
108382,98369
108381,98384
108393,98374
108394,98381
108393,98370
108402,98371
108413,98378
108428,98330
108388,98353
108431,98340
108411,98363
108420,98373
108451,98383
108455,98395
108469,98402
108478,98402
108483,98408
108471,98394
108504,98424
108520,98423
108537,98416
108540,98441
108587,98444
108560,98432
108582,98434
108636,98471
108665,98478
108667,98482
108693,98493
108708,98514
108748,98506
108735,98510
108810,98512
108792,98526
108792,98527
108856,98562
108828,98564
108897,98551
108892,98567
108937,98590
108950,98583
108985,98611
108989,98599
108994,98619
109069,98624
109039,98637
109084,98639
109110,98641
109158,98644
109153,98683
109131,98675
109172,98686
109219,98683
109241,98708
109243,98705
109285,98715
109292,98714
109322,98712
109321,98727
109367,98755
109354,98764
109381,98755
109419,98780
109414,98769
109481,98773
109484,98823
109494,98797
109513,98806
109517,98817
109577,98833
109548,98834
109626,98831
109592,98841
109637,98856
109655,98874
109682,98878
109716,98895
109694,98889
109713,98912
109735,98893
109757,98916
109790,98920
109816,98914
109801,98939
109828,98932
109843,98947
109818,98925
109855,98939
109803,98926
109799,98936
109794,98910
109748,98905
109685,98873
109615,98839
109540,98807
109466,98779
109348,98737
109268,98713
109211,98644
109109,98632
109045,98577
108908,98560
108852,98506
108788,98496
108688,98442
108629,98426
108585,98373
108481,98375
108447,98302
108425,98297
108356,98308
108304,98284
108303,98280
108267,98267
108260,98270
108240,98265
108229,98266
108245,98244
108226,98264
108204,98256
108218,98266
108216,98265
108251,98276
108260,98300
108247,98310
108295,98277
108279,98295
108283,98293
108301,98321
108294,98320
108345,98324
108345,98326
108351,98324
108376,98329
108380,98346
108396,98324
108426,98358
108413,98349
108425,98375
108435,98356
108460,98379
108468,98372
108482,98389
108512,98389
108547,98405
108566,98411
108581,98419
108624,98455
108619,98435
108679,98448
108714,98451
108741,98477
108725,98497
108752,98492
108773,98503
108780,98471
108821,98511
108820,98504
108817,98530
108836,98506
108833,98523
108867,98496
108860,98512
108821,98514
108855,98514
108841,98511
108850,98520
108850,98533
108834,98507
108839,98503
108826,98521
108843,98484
108837,98490
108851,98513
108849,98511
108873,98490
108848,98528
108856,98527
108881,98542
108874,98499
108858,98517
108900,98520
108892,98525
108904,98547
108919,98540
108934,98521
108955,98543
108965,98564
108988,98539
108994,98576
109023,98581
109030,98566
109044,98587
109083,98584
109113,98603
109125,98612
109149,98598
109161,98609
109180,98647
109196,98634
109180,98652
109194,98663
109190,98659
109241,98642
109254,98660
109270,98668
109285,98678
109303,98693
109321,98655
109364,98686
109349,98720
109367,98703
109389,98700
109404,98743
109426,98742
109432,98751
109482,98737
109460,98769
109518,98776
109524,98767
109544,98782
109571,98797
109575,98792
109598,98785
109619,98827
109634,98792
109641,98832
109598,98835
109662,98839
109689,98822
109684,98839
109720,98836
109743,98849
109756,98856
109763,98860
109766,98880
109778,98891
109798,98896
109788,98872
109841,98879
109848,98903
109848,98917
109859,98917
109867,98915
109895,98898
109892,98932
109878,98916
109893,98918
109860,98912
109883,98914
109859,98886
109820,98885
109768,98872
109724,98854
109630,98838
109567,98765
109519,98738
109436,98716
109377,98666
109251,98651
109181,98610
109094,98577
109043,98544
108940,98509
108872,98462
108799,98445
108744,98412
108696,98426
108615,98376
108599,98380
108569,98346
108499,98337
108483,98319
108466,98319
108446,98321
108453,98301
108419,98306
108423,98314
108431,98283
108427,98292
108366,98294
108417,98305
108423,98312
108408,98324
108422,98318
